Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
233.078093,-6.364690145,1.730623221,1.948290355,6.877512099,0
233.088131,-6.586559234,1.922217182,2.066031497,7.16562402,0
233.098169,-6.565220405,1.620213171,1.083562589,6.848453663,0
233.108207,-6.417707434,1.401071808,0.2985044521,6.575642617,0
233.118246,-5.872721792,1.296846797,0.4549613249,6.031389779,0
233.128284,-4.916186893,1.071646695,0.5052175587,5.056932369,0
233.138322,-3.793415653,0.916453405,0.3802581748,3.921031171,0
233.148361,-2.741273516,0.9160188107,0.3550768483,2.912001119,0
233.158399,-1.796486843,0.9742852914,0.290923537,2.064275493,0
233.168437,-0.9735970742,0.9423934078,0.09040467829,1.358002063,0
233.178476,-0.105934006,0.9086308537,-0.1418081358,0.9257113964,0
233.188514,0.8276815617,0.9038095321,-0.3199634412,1.266611638,0
233.198552,1.719994737,0.947937153,-0.66626625,2.073855698,0
233.20859,2.417849985,1.007556241,-1.167397336,2.867749059,0
233.218629,2.737997321,1.003943685,-1.791312203,3.422474494,0
233.228667,2.707690617,0.9220038745,-2.437466224,3.758047527,0
233.238705,2.485172487,0.6637608643,-2.895767478,3.873258326,0
233.248744,2.294266158,0.02508367807,-3.255139984,3.982489511,0
233.258782,2.536389418,-0.9671342929,-3.23299804,4.22148035,0
233.26882,3.509721614,-1.939861594,-2.768400503,4.872909824,0
233.278859,5.2954794,-2.684819233,-3.12960231,6.711539839,0
233.288897,7.747371874,-3.210787976,-4.536629507,9.534775177,0
233.2989351,8.938575418,-3.083976486,-6.710745909,11.59496236,0
233.3089731,7.849665404,-1.95371891,-7.614761117,11.10940374,0
233.3190121,4.035575166,-0.3078025483,-6.796018193,7.90989713,0
233.3290501,0.8308045596,0.8360294853,-5.291804425,5.421473563,0
233.3390881,-0.9458415109,1.284239177,-3.606863161,3.943773357,0
233.3491271,-1.201133285,1.210516897,-2.017727357,2.641835728,0
233.3591651,-0.4196745479,0.9916050366,-0.280554633,1.112707588,0
233.3692031,0.5666133231,0.895150829,1.27426675,1.657136511,0
233.3792421,1.673126965,0.7207545523,2.249750721,2.894860838,0
233.3892801,2.176427221,0.3608815254,2.657491102,3.4538862,0
233.3993181,2.068839623,0.0747269775,2.68890059,3.393503778,0
233.4093561,1.844224681,0.07440918133,2.72200694,3.288772291,0
233.4193951,1.461250767,0.2353157853,2.744142745,3.117843281,0
233.4294331,1.116038756,0.5082486092,2.516773764,2.799644501,0
233.4394711,0.7403563195,0.5466656931,2.008641953,2.209437339,0
233.4495101,0.8633951855,0.391670478,2.274101304,2.463816907,0
233.4595481,1.348010665,0.05112761512,2.253182452,2.62613365,0
233.4695861,2.03383702,-0.1080958678,2.458267109,3.192374496,0
233.4796241,2.321465651,-0.02028793797,3.368590878,4.091090181,0
233.4896631,1.710686554,0.1360851735,4.685761573,4.990123163,0
233.4997011,1.136021031,0.4291356352,6.011793723,6.133218156,0
233.5097391,0.3142907649,0.8104514252,6.771231846,6.826799463,0
233.5197781,-0.9178766173,1.379159806,7.244425374,7.431438505,0
233.5298161,-2.070011405,1.628819396,7.253268119,7.716728467,0
233.5398541,-3.136840578,1.451787194,6.34845652,7.228440707,0
233.5498931,-4.187708023,0.9383254999,4.674319156,6.345597907,0
233.5599311,-4.555494964,0.2065825675,2.796691087,5.349457146,0
233.5699691,-4.443080488,-0.5335079961,1.207636851,4.635081636,0
233.5800071,-4.202880962,-0.9743499032,0.1488016981,4.31690955,0
233.5900461,-4.05147433,-1.162006349,-0.5388853879,4.249129377,0
233.6000841,-4.269315273,-1.10690599,-0.9168717733,4.50476943,0
233.6101221,-4.322403313,-0.9747861055,-1.09776036,4.564915789,0
233.6201611,-4.716241354,-0.842381608,-1.224343808,4.944851569,0
233.6301991,-5.332344341,-0.8742816778,-1.481978707,5.603081787,0
233.6402371,-5.534652155,-1.034934805,-1.731840611,5.890902854,0
233.6502761,-5.340259132,-1.17008764,-1.923135487,5.795336296,0
233.6603141,-4.969223478,-1.259178741,-2.110980652,5.54391129,0
233.6703521,-4.280772307,-1.34820333,-2.236636001,5.014499413,0
233.6803901,-3.369076781,-1.455822796,-2.274676963,4.317899218,0
233.6904291,-2.406234491,-1.646523157,-2.250073049,3.682910758,0
233.7004671,-1.399738058,-1.942401039,-2.138560653,3.210238324,0
233.7105051,-0.7068944585,-2.266557373,-2.005355525,3.107801937,0
233.7205441,-0.1427773118,-2.359751173,-1.966423302,3.075001067,0
233.7305821,0.3458598822,-2.298574679,-2.045318613,3.096190053,0
233.7406201,0.7175001383,-2.142546115,-2.150359311,3.119191477,0
233.7506591,0.9320350653,-1.877858011,-2.235652499,3.064829876,0
233.7606971,1.034511613,-1.530367925,-2.359748103,2.996773494,0
233.7707351,1.283702987,-1.074278965,-2.599273299,3.091632309,0
233.7807731,1.779894199,-0.5665462263,-2.663230144,3.252966767,0
233.7908121,2.259103342,-0.2747792284,-2.748486641,3.568365221,0
233.8008501,2.5835209,-0.1449213396,-2.81462976,3.823313108,0
233.8108881,2.49043615,-0.4361616495,-2.899845327,3.847286332,0
233.8209271,2.181710181,-1.174310938,-3.066903201,3.942684458,0
233.8309651,2.191627058,-2.030056649,-3.167653066,4.354122771,0
233.8410031,2.583583465,-2.626901393,-3.169889626,4.860423304,0
233.8510421,3.263483668,-2.836141081,-3.058176232,5.295891214,0
233.8610801,4.058932453,-2.616906747,-2.904435391,5.635501621,0
233.8711181,4.475461199,-2.066035883,-2.629867685,5.586990358,0
233.8811561,4.424810278,-1.585909019,-2.186755889,5.18420242,0
233.8911951,4.065488352,-1.293285842,-1.721537963,4.600486579,0
233.9012331,3.488730694,-1.130638961,-1.242089669,3.871998587,0
233.9112711,2.945250126,-1.011577079,-0.8449290937,3.226715305,0
233.9213101,2.230495255,-1.088599965,-0.6631625479,2.569035526,0
233.9313481,1.462400329,-1.205268144,-0.4550164349,1.948929444,0
233.9413861,0.7238081145,-1.209815523,-0.09206221774,1.412808281,0
233.9514251,-0.0520074749,-1.158960242,0.346896155,1.210880078,0
233.9614631,-0.6693910021,-1.1412347,0.8850266674,1.591783012,0
233.9715011,-0.9402895796,-1.107837743,1.475163631,2.070641615,0
233.9815391,-0.7296898288,-0.9443228428,1.977254684,2.309486731,0
233.9915781,0.002989681363,-0.6690793455,2.264351072,2.36113572,0
234.0016161,0.9261176831,-0.325089549,2.351233242,2.547876554,0
234.0116541,1.601420805,0.07247375295,2.472811473,2.946964136,0
234.0216931,2.09803477,0.5528359674,2.90303089,3.624219344,0
234.0317311,2.201960843,1.069347862,3.485425263,4.259146119,0
234.0417691,1.839524104,1.652655716,3.91941321,4.634319773,0
234.0518081,1.129131256,2.129546731,3.917679511,4.599795585,0
234.0618461,0.06422464728,2.328891031,3.299418316,4.039061706,0
234.0718841,-0.9049566096,2.494576564,2.501849331,3.647068518,0
234.0819221,-1.821162677,2.561488007,1.929561285,3.68796164,0
234.0919611,-2.936103326,2.380835356,1.364353048,4.018773317,0
234.1019991,-3.839513932,2.167030746,0.9785292006,4.516127642,0
234.1120371,-4.481385598,2.014572345,0.8516399431,4.98664308,0
234.1220761,-5.09604023,1.779255975,0.823671395,5.460202598,0
234.1321141,-5.665659606,1.575118129,0.6349517789,5.914715518,0
234.1421521,-5.94071497,1.386262565,0.3450346939,6.110062781,0
234.1521901,-5.926180546,1.276727843,0.276750471,6.068462793,0
234.1622291,-5.78133215,1.222579118,0.3833504748,5.92160947,0
234.1722671,-5.568450816,1.130686177,0.4098148267,5.696845084,0
234.1823051,-5.134227811,1.186358248,0.8386173168,5.33582422,0
234.1923441,-4.595558916,1.222199195,1.206654519,4.906011389,0
234.2023821,-3.819197196,1.100079658,1.031902,4.106246975,0
234.2124201,-2.901248658,1.06511784,0.64852112,3.157894779,0
234.2224591,-1.921297415,1.157619768,0.2687640515,2.259137313,0
234.2324971,-0.9360269594,1.31611118,0.1214694732,1.619583261,0
234.2425351,-0.2249242598,1.389744435,0.07044959307,1.409589892,0
234.2525731,0.3740341061,1.45870942,-0.2566103214,1.52760713,0
234.2626121,0.9217708629,1.555066564,-0.7099423197,1.942140994,0
234.2726501,1.478450351,1.678187584,-1.214994695,2.545258556,0
234.2826881,1.848781416,1.755808494,-1.853957371,3.152461598,0
234.2927271,1.977631829,1.703727929,-2.582296201,3.671780246,0
234.3027647,1.944373451,1.359092454,-3.247830379,4.021955071,0
234.3128027,1.972189826,0.684008895,-3.818802509,4.352086107,0
234.3228417,2.328097563,-0.3120302314,-3.969792235,4.612662086,0
234.3328797,3.36115205,-1.355392043,-3.016859221,4.715492578,0
234.3429177,5.566364529,-2.395133844,-2.291489316,6.47858036,0
234.3529557,8.234055514,-3.337919308,-2.778851232,9.309317358,0
234.3629947,8.647733157,-3.738486909,-4.198556947,10.31442939,0
234.3730327,7.53781819,-3.487953599,-5.148169912,9.771805198,0
234.3830707,5.381579066,-2.251086371,-5.414839198,7.959225253,0
234.3931097,2.5146828,-0.6399289289,-5.272368865,5.876309392,0
234.4031477,0.440349133,0.3267638992,-4.398044064,4.432095847,0
234.4131857,-0.7167440933,0.6765675822,-3.041682406,3.197389192,0
234.4232247,-0.7276111436,0.7276254693,-1.151571116,1.544335726,0
234.4332627,-0.08421043038,0.726719297,0.6058819809,0.949897525,0
234.4433007,0.950898183,0.7819194978,1.723818231,2.118290525,0
234.4533387,1.863310577,0.849389496,2.288352869,3.070821987,0
234.4633777,2.852648941,1.228084272,3.021162772,4.332807572,0
234.4734157,3.615388986,1.778909089,3.885457844,5.59752961,0
234.4834537,3.193669667,1.885676616,3.532163812,5.121668033,0
234.4934927,1.866178052,1.353702929,1.661770502,2.841938307,0
234.5035307,0.8823074198,0.5359775676,0.2534452236,1.063001796,0
234.5135688,1.041503128,-0.3384691478,0.003386414945,1.095126293,0
234.5236077,1.566959655,-1.051991571,0.02771112442,1.887542511,0
234.5336457,2.307028291,-1.625642457,1.049281387,3.010993916,0
234.5436837,2.85172625,-2.20109297,3.261539469,4.859505384,0
234.5537217,2.565464698,-2.523975195,5.935487559,6.941330741,0
234.5637607,1.404995289,-2.513160185,6.875774215,7.454277761,0
234.5737987,-0.307163009,-2.086808116,6.152895808,6.504401898,0
234.5838367,-2.238576692,-1.722350288,5.469834015,6.156037709,0
234.5938757,-3.827367511,-1.259802054,5.38638957,6.726740361,0
234.6039137,-4.586315637,-0.5336357577,5.142574126,6.911231937,0
234.6139517,-4.877386524,-0.04220710292,4.722044423,6.788842632,0
234.6239907,-5.223679685,-0.3879905328,3.719749507,6.424476827,0
234.6340287,-5.057921062,-0.6464552987,1.846205133,5.423001319,0
234.6440667,-4.706582923,-0.5736245732,0.6485700904,4.78556278,0
234.6541047,-4.202410262,-0.3597487736,0.0664348948,4.218303543,0
234.6641437,-4.082921825,-0.3693516558,-0.4024989367,4.119305362,0
234.6741817,-4.508941187,-0.3098929279,-0.9182338822,4.611912587,0
234.6842197,-4.593715289,-0.1893109158,-1.50742272,4.838427641,0
234.6942587,-4.50064925,-0.1231990796,-1.825238187,4.858242082,0
234.7042967,-4.708828838,0.01615000963,-2.029206026,5.12747569,0
234.7143347,-4.707825456,0.2881032787,-2.35007023,5.269673056,0
234.7243737,-4.48446825,0.4235214311,-2.699493991,5.251389692,0
234.7344117,-4.384366257,0.3424822381,-2.981260788,5.312991384,0
234.7444497,-4.026615477,0.1251081955,-3.0367801,5.044929895,0
234.7544877,-3.32625996,-0.1763214724,-2.93225732,4.437705215,0
234.7645267,-2.528887441,-0.5716255563,-2.726135952,3.762159578,0
234.7745647,-1.68202058,-0.9199085248,-2.521542753,3.16758627,0
234.7846027,-0.8093382615,-1.204250728,-2.309234446,2.727235223,0
234.7946417,-0.04360911906,-1.443169129,-2.106406229,2.553739629,0
234.8046797,0.5900261593,-1.635805941,-1.916105087,2.587556889,0
234.8147177,0.9602221531,-1.788444582,-1.798416716,2.71198512,0
234.8247557,0.9959661824,-1.864877631,-1.801247061,2.777446343,0
234.8347948,0.9678095001,-1.742816273,-1.93255272,2.77647687,0
234.8448327,1.145736179,-1.265158396,-2.038427231,2.658669354,0
234.8548707,1.416730651,-0.8669695884,-2.074060017,2.657157684,0
234.8649097,1.857203161,-0.7657292886,-2.2436224,3.011542196,0
234.8749477,2.170649588,-1.034537048,-2.502828739,3.470754707,0
234.8849857,2.392660764,-1.795525414,-2.830865723,4.11856016,0
234.8950247,2.784338259,-2.64652231,-3.072516528,4.919042355,0
234.9050627,3.371374152,-2.988970342,-3.113955746,5.476935983,0
234.9151007,4.054666325,-2.800663393,-3.029052713,5.784392343,0
234.9251387,4.628955288,-2.373704968,-2.859766464,5.936326016,0
234.9351777,4.910059596,-1.897825376,-2.446678512,5.804882611,0
234.9452157,4.908090838,-1.332553258,-1.633355373,5.341619945,0
234.9552537,4.810693182,-0.5168334912,-0.8511582787,4.912673017,0
234.9652927,4.33390771,0.0227202335,-0.5741047758,4.371826682,0
234.9753307,3.392509498,-0.3004749638,-0.631092909,3.463767336,0
234.9853687,2.458591629,-0.9131494358,-0.6253076738,2.696205552,0
234.9954077,1.418910493,-1.418579102,-0.4405181175,2.054198109,0
235.0054457,0.4861316621,-1.882385364,-0.01940690875,1.944241569,0
235.0154837,-0.09765551805,-2.408432167,0.5761026232,2.478301099,0
235.0255217,-0.1668269098,-2.677829764,1.427278444,3.039033929,0
235.0355607,0.1467890865,-2.55572733,2.233912514,3.397595376,0
235.0455987,0.6757381546,-2.126125525,2.560230855,3.395852446,0
235.0556367,1.553564268,-1.505417418,2.715244635,3.471656228,0
235.0656757,2.376068121,-0.6295480746,2.820490424,3.741282765,0
235.0757137,2.804863155,0.1528658053,3.019615599,4.124160962,0
235.0857517,2.647947276,0.7462682931,3.517132959,4.46528447,0
235.0957907,2.142665983,1.419817981,4.475140187,5.160792605,0
235.1058287,1.490054736,2.214825302,5.727414975,6.318939509,0
235.1158667,0.4333903617,2.71209971,6.057815988,6.651349231,0
235.1259047,-0.9178070354,2.576207787,5.704384546,6.326074562,0
235.1359437,-2.263344328,2.132732733,4.653551016,5.597036137,0
235.1459817,-3.203600578,1.583010262,3.070326746,4.71125084,0
235.1560197,-4.000067364,0.9561959065,1.671595579,4.439491109,0
235.1660587,-4.667510659,0.5663743182,0.6896960431,4.75206442,0
235.1760967,-5.104803452,0.3696350996,-0.05219297782,5.118434575,0
235.1861347,-5.369685829,0.3493908696,-0.5084870294,5.405012391,0
235.1961737,-5.518718492,0.4539371851,-0.6695513619,5.57768875,0
235.2062117,-5.667619008,0.4829080921,-0.7578203447,5.738414165,0
235.2162497,-5.74049695,0.5059836902,-0.6897043754,5.803879466,0
235.2262877,-5.732461706,0.543757288,-0.5519648784,5.784587663,0
235.2363267,-5.625053033,0.59108509,-0.4884050596,5.677071666,0
235.2463647,-5.300339021,0.6351121388,-0.4430549321,5.356608894,0
235.2564027,-4.734349011,0.7680864474,-0.2835519522,4.804624757,0
235.2664417,-4.036541126,0.9849414034,0.05869932085,4.155384391,0
235.2764797,-3.397832218,1.200747077,0.4648764485,3.633616303,0
235.2865177,-2.732370545,1.356537805,0.6897919375,3.127595967,0
235.2965567,-2.105148493,1.493608673,0.5758124551,2.644631738,0
235.306595,-1.293556715,1.792961702,0.5799651477,2.285685939,0
235.316633,-0.4935418385,2.07569943,0.4223072568,2.17496094,0
235.326671,0.3877136672,2.3584183,0.04372781754,2.390475034,0
235.33671,1.23948108,2.637745054,-0.4336298051,2.946531372,0
235.346748,1.912090389,2.838030317,-0.9781274968,3.559106508,0
235.356786,2.248978304,2.887092549,-1.572725009,3.983298979,0
235.366825,2.354225262,2.673267767,-2.236563788,4.206061663,0
235.376863,2.543823568,2.183072143,-2.650146122,4.27318579,0
235.386901,2.69762522,1.37949412,-2.998178537,4.262541542,0
235.39694,3.040428178,0.3407454689,-2.798210778,4.146118009,0
235.406978,3.80669468,-0.4091394733,-1.86085884,4.256890311,0
235.417016,4.777334817,-0.9448857835,-1.25226894,5.028311307,0
235.427054,6.622305602,-1.531571282,-1.801906042,7.031892168,0
235.437093,8.953174746,-2.17255885,-4.123999392,10.09389523,0
235.447131,8.321946766,-1.898635946,-6.544527109,10.75594959,0
235.457169,5.53125083,-0.9150097275,-7.248994389,9.164054681,0
235.467208,3.201889683,-0.2376114021,-6.144482249,6.932764155,0
235.477246,1.962177054,-0.08718593225,-4.399766069,4.818265418,0
235.487284,1.756749165,-0.1070147176,-2.566071639,3.111646419,0
235.497323,1.900057989,-0.07316474766,-0.7944763935,2.060768347,0
235.507361,2.211305278,-0.04697492257,0.5069628795,2.269160426,0
235.517399,2.513331508,-0.1560566309,1.264271374,2.817724445,0
235.527437,2.264425478,-0.2868810645,1.62194921,2.800114771,0
235.537476,1.395038066,-0.2282415314,1.91134253,2.377279048,0
235.547514,0.5579682148,0.01853099585,2.211326766,2.280709976,0
235.557552,-0.2642204726,0.1873231548,2.298193733,2.320904319,0
235.567591,-0.7842221314,0.2192466134,2.183910049,2.330780241,0
235.577629,-0.7854991633,0.1680700278,2.444633741,2.573225718,0
235.587667,-0.6259380037,-0.1307832107,2.566422472,2.644886942,0
235.597706,-0.3137212461,-0.4606218682,2.198371822,2.267913621,0
235.607744,0.4477300733,-0.6110550857,2.38639825,2.503746622,0
235.617782,1.128987415,-0.6447150211,2.961620575,3.234419032,0
235.62782,1.519658604,-0.4897700921,3.541357681,3.884643001,0
235.637859,1.312512218,-0.1763834529,4.41520915,4.609541331,0
235.647897,0.5147689855,0.6135970165,5.487800755,5.545939554,0
235.657935,-0.6762971485,1.374963551,6.076046437,6.266278234,0
235.667974,-2.245382851,1.926016849,6.23280678,6.89921484,0
235.678012,-3.743113811,1.972624128,5.74769955,7.137100046,0
235.68805,-4.941576088,1.513819574,4.48061552,6.840083287,0
235.698088,-5.517960693,0.9363083567,3.101127539,6.398558866,0
235.708127,-5.130106693,0.2564951313,1.690443348,5.407530226,0
235.718165,-4.510552095,-0.4095819613,0.5207072715,4.558944356,0
235.728203,-4.134694242,-0.814072752,-0.3712911773,4.230398097,0
235.738242,-3.820285363,-0.7838059558,-0.9687906629,4.018393632,0
