"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.676950058E1,1.091955829E0,-1.052114363E-1,4.249814808E-1,1.176454945E0
4.677953858E1,4.529498827E-1,-9.503596544E-2,1.075073675E0,1.170460951E0
4.678957658E1,-4.274665475E-2,1.453778610E-2,1.329041128E0,1.329807859E0
4.679961458E1,-1.692190057E-1,1.092452842E-1,1.649587829E0,1.661839224E0
4.680965158E1,3.442899048E-1,3.640415069E-1,2.263265390E0,2.318066432E0
4.681968958E1,1.081065974E0,5.705791971E-1,3.388807041E0,3.602537636E0
4.682972758E1,1.620572775E0,5.752734880E-1,4.587647633E0,4.899357765E0
4.683976558E1,1.796371068E0,3.565268116E-1,5.053106464E0,5.374750722E0
4.684980258E1,1.869174165E0,-7.682378903E-2,4.931821178E0,5.274710806E0
4.685984058E1,1.716184106E0,-5.960685258E-1,4.432464284E0,4.790336648E0
4.686987858E1,1.554812064E0,-1.097171106E0,4.618629105E0,4.995293765E0
4.687991558E1,1.046007823E0,-1.323334684E0,5.647775897E0,5.894295517E0
4.688995358E1,-5.782346642E-1,-8.801686545E-1,6.347459570E0,6.434228406E0
4.689999158E1,-1.989449052E0,-2.937649915E-1,7.316853665E0,7.588185090E0
4.691002958E1,-3.163098085E0,5.659692523E-1,7.858589424E0,8.490167162E0
4.692006658E1,-4.353004716E0,1.164399615E0,7.807083641E0,9.014157281E0
4.693010458E1,-5.354898221E0,1.122088724E0,6.815960707E0,8.740213866E0
4.694014258E1,-5.894431334E0,7.764948897E-1,4.809565839E0,7.647168667E0
4.695017958E1,-5.911126304E0,4.014052150E-1,2.696129503E0,6.509351321E0
4.696021758E1,-5.723591480E0,9.720996022E-2,1.087285658E0,5.826760619E0
4.697025558E1,-5.493635691E0,-2.408789724E-2,5.708578169E-2,5.493985086E0
4.698029358E1,-5.278159947E0,3.246549547E-2,-5.623242442E-1,5.308129143E0
4.699033058E1,-5.238108274E0,2.843486354E-2,-1.016567093E0,5.335915619E0
4.700036858E1,-5.129427246E0,-9.682535961E-2,-1.543230484E0,5.357420961E0
4.701040658E1,-4.856464602E0,-3.060746960E-1,-2.083422140E0,5.293352242E0
4.702044458E1,-4.463704787E0,-4.619981566E-1,-2.468250645E0,5.121558744E0
4.703048158E1,-3.746084781E0,-6.884330446E-1,-2.602174687E0,4.612852084E0
4.704051958E1,-2.919437007E0,-1.116209641E0,-2.698321039E0,4.129161275E0
4.705055758E1,-2.259876344E0,-1.592783152E0,-2.888076051E0,3.998122376E0
4.706059458E1,-1.585085438E0,-1.958918547E0,-3.139511586E0,4.025716175E0
4.707063258E1,-6.749195445E-1,-2.231385786E0,-3.213374199E0,3.969933584E0
4.708067058E1,6.431995690E-2,-2.477443345E0,-3.414493859E0,4.219079390E0
4.709070858E1,5.915715784E-1,-2.661249107E0,-3.784106301E0,4.663867948E0
4.710074558E1,8.417844611E-1,-2.709666976E0,-4.264285498E0,5.122013960E0
4.711078358E1,5.935888678E-1,-2.442629315E0,-4.677390114E0,5.310062523E0
4.712081933E1,1.320535183E-1,-1.812293328E0,-5.076709335E0,5.392107465E0
4.713085733E1,-9.166153729E-2,-1.140576523E0,-5.290398754E0,5.412729037E0
4.714089433E1,2.897529244E-1,-6.218513115E-1,-5.108756170E0,5.154613993E0
4.715093233E1,1.175664568E0,-1.962065372E-1,-4.403305389E0,4.561774055E0
4.716097033E1,2.123223991E0,-7.335843667E-2,-3.498655173E0,4.093171093E0
4.717100733E1,2.425325065E0,-5.155178677E-1,-2.689004670E0,3.657691411E0
4.718104533E1,2.188658427E0,-1.482497648E0,-2.158663965E0,3.412895413E0
4.719108333E1,2.220136912E0,-2.714455261E0,-1.958138528E0,4.016414044E0
4.720112133E1,2.828943159E0,-3.572991118E0,-1.888969183E0,4.933293981E0
4.721115833E1,3.959318118E0,-3.715116173E0,-1.758358319E0,5.707023052E0
4.722119633E1,4.986017266E0,-3.210255294E0,-1.588837012E0,6.139259750E0
4.723123433E1,5.200024774E0,-2.333016826E0,-1.335508879E0,5.853785880E0
4.724127133E1,4.684329005E0,-1.623693580E0,-9.694689399E-1,5.051652115E0
4.725130933E1,3.987002345E0,-1.316048907E0,-5.502873123E-1,4.234499800E0
4.726134733E1,3.465214362E0,-1.215137074E0,-3.394016325E-2,3.672250076E0
4.727138533E1,3.116219788E0,-1.141812625E0,5.989055948E-1,3.372424906E0
4.728142233E1,2.710059909E0,-8.393580128E-1,1.367354423E0,3.149381638E0
4.729146033E1,2.142392918E0,-6.784778675E-1,1.850170714E0,2.910895275E0
4.730149833E1,1.596074696E0,-6.333250105E-1,2.031129906E0,2.659707446E0
4.731153633E1,1.333297316E0,-4.649425220E-1,2.284075631E0,2.685303478E0
4.732157333E1,1.467607859E0,-1.884218466E-1,2.978519028E0,3.325800839E0
4.733161133E1,1.787865123E0,1.252266017E-1,3.905160037E0,4.296791631E0
4.734164933E1,2.170649588E0,7.541285589E-1,4.524511153E0,5.074606456E0
4.735168633E1,2.491755282E0,1.606891898E0,4.759049989E0,5.607093967E0
4.736172433E1,2.699265949E0,2.125832141E0,5.109815685E0,6.157549455E0
4.737176233E1,2.824907411E0,2.452143027E0,5.710560375E0,6.826683463E0
4.738180033E1,2.555476484E0,2.705831788E0,5.849841052E0,6.933442584E0
4.739183733E1,1.741320702E0,2.741474660E0,5.024681395E0,5.982917701E0
4.740187533E1,5.297589076E-1,2.651264986E0,3.794944115E0,4.659554846E0
4.741191333E1,-7.093017572E-1,2.372187616E0,2.225860606E0,3.329390110E0
4.742195033E1,-1.804825557E0,1.958339818E0,5.322385655E-1,2.715836524E0
4.743198833E1,-2.908103934E0,1.512107948E0,-6.327102488E-1,3.338242231E0
4.744202633E1,-3.917240385E0,1.211532704E0,-1.318999119E0,4.307243017E0
4.745206433E1,-4.604568306E0,1.100480923E0,-1.618007894E0,5.003104745E0
4.746210133E1,-5.271846709E0,1.173910111E0,-1.362286642E0,5.570121862E0
4.747213933E1,-6.204351305E0,1.217603284E0,-6.772217394E-1,6.358864848E0
4.748217733E1,-6.943741080E0,1.439129142E0,-3.042949498E-2,7.091372140E0
4.749221533E1,-7.313734760E0,1.760083101E0,3.615869920E-1,7.531225254E0
4.750225233E1,-7.315381921E0,2.041804875E0,5.777244946E-1,7.616924930E0
4.751229033E1,-7.093964236E0,2.246830183E0,8.374785715E-1,7.488253789E0
4.752232833E1,-6.818282636E0,2.169605713E0,8.250858365E-1,7.202564384E0
4.753236533E1,-6.284671583E0,1.868956356E0,4.273829323E-1,6.570597457E0
4.754240333E1,-5.287585074E0,1.705518931E0,-2.530397192E-2,5.555896960E0
4.755244133E1,-4.087317762E0,1.489083074E0,-2.047333856E-1,4.354934058E0
4.756247933E1,-2.610483581E0,1.333436187E0,-1.101627123E-1,2.933396055E0
4.757251633E1,-9.394820791E-1,1.309710086E0,8.329534113E-2,1.613971871E0
4.758255433E1,6.437000906E-1,1.290746835E0,3.177002764E-1,1.476926086E0
4.759259233E1,2.167403798E0,1.238474628E0,5.295185870E-1,2.551832393E0
4.760263033E1,3.426747285E0,1.224221893E0,6.153881648E-1,3.690530963E0
4.761266733E1,4.046610031E0,1.225819060E0,3.713356161E-1,4.244475851E0
4.762270533E1,4.064311307E0,1.416572484E0,-6.127531171E-2,4.304539310E0
4.763274333E1,3.475613635E0,1.594186191E0,-6.149576636E-1,3.872917851E0
4.764278033E1,2.755746544E0,1.443692894E0,-1.290417929E0,3.368021172E0
4.765281833E1,2.513067799E0,1.050213141E0,-1.801837630E0,3.265742832E0
4.766285633E1,2.455678546E0,5.120471066E-1,-2.061068673E0,3.246621850E0
4.767289433E1,2.431323724E0,-1.996017230E-1,-2.184086197E0,3.274356183E0
4.768293133E1,2.629417450E0,-8.405068445E-1,-2.246382140E0,3.559005563E0
4.769296933E1,3.144150767E0,-1.221499137E0,-2.453461282E0,4.170997057E0
4.770300733E1,3.857985286E0,-1.503779320E0,-3.430180770E0,5.376945492E0
4.771304433E1,4.237080157E0,-2.030006656E0,-5.183064925E0,6.995565545E0
4.772308233E1,5.210505323E0,-2.122845530E0,-6.879122915E0,8.886966353E0
4.773312033E1,6.099821216E0,-1.522556922E0,-8.473584949E0,1.055119142E1
4.774315833E1,4.518915367E0,-1.430016110E0,-7.995992560E0,9.295237447E0
4.775319533E1,2.733003799E0,-1.450738935E0,-5.275155063E0,6.115653208E0
4.776323333E1,2.036509198E0,-1.006125573E0,-2.341419129E0,3.262192808E0
4.777327133E1,2.042856935E0,-4.428900406E-1,-5.935527612E-1,2.172952122E0
4.778330933E1,1.821080232E0,-2.417395364E-1,3.886175736E-1,1.877709997E0
4.779334633E1,1.210536777E0,-2.820873709E-1,9.337838213E-1,1.554646197E0
4.780338433E1,7.097911692E-1,-2.441846958E-1,1.105238948E0,1.336032486E0
4.781342233E1,4.037642741E-1,-5.654009029E-2,1.479052615E0,1.534216089E0
4.782345933E1,3.118583232E-1,1.537332398E-1,2.374309278E0,2.399632070E0
4.783349733E1,6.586239392E-1,3.661492820E-1,3.678479859E0,3.754872150E0
4.784353533E1,1.175937048E0,4.427084845E-1,4.529614018E0,4.700661857E0
4.785357333E1,1.564880385E0,2.313730077E-1,4.547314709E0,4.814608515E0
4.786361033E1,1.950123019E0,-1.270984416E-1,4.523646934E0,4.927729232E0
4.787364833E1,2.328915004E0,-6.059633303E-1,4.322561772E0,4.947279751E0
4.788368633E1,2.586178460E0,-1.198023297E0,4.709159206E0,5.504521712E0
4.789372433E1,2.246951659E0,-1.343542807E0,5.213123122E0,5.833571095E0
4.790376133E1,1.142754684E0,-1.175268565E0,5.303056807E0,5.550635636E0
4.791379933E1,-4.413302958E-1,-5.809546427E-1,5.441348720E0,5.490041586E0
4.792383733E1,-2.126600758E0,4.184068716E-1,5.910318804E0,6.295185736E0
4.793387433E1,-3.333498228E0,1.577827582E0,6.991114052E0,7.904266317E0
4.794391233E1,-4.610078137E0,2.311212851E0,7.746776043E0,9.306291653E0
4.795395033E1,-5.904600812E0,1.942416242E0,6.251223755E0,8.815616260E0
4.796398833E1,-6.153571746E0,1.274513503E0,3.733487540E0,7.309566274E0
4.797402533E1,-5.856342571E0,7.354506518E-1,1.928421662E0,6.209383712E0
4.798406333E1,-5.432781379E0,2.444697475E-1,6.492643011E-1,5.476899041E0
4.799410133E1,-5.053969513E0,-2.268982798E-2,-2.220390974E-1,5.058895535E0
4.800413833E1,-4.924730260E0,-1.054195972E-1,-7.438770743E-1,4.981710000E0
4.801417633E1,-4.949870948E0,-1.435381807E-1,-1.043314742E0,5.060665101E0
4.802421433E1,-4.973343426E0,-1.760922615E-1,-1.389803785E0,5.166885704E0
4.803425233E1,-5.050520241E0,-2.709292755E-1,-1.796276343E0,5.367286658E0
4.804428933E1,-4.966569427E0,-4.119630937E-1,-2.203475710E0,5.449021074E0
4.805432733E1,-4.319818259E0,-5.589629723E-1,-2.467518573E0,5.006187901E0
4.806436533E1,-3.457665022E0,-8.689745986E-1,-2.612560512E0,4.419958901E0
4.807440333E1,-2.844307303E0,-1.401181882E0,-2.740121030E0,4.190663188E0
4.808444033E1,-2.211361996E0,-1.863544027E0,-2.840749857E0,4.053736297E0
4.809447833E1,-1.537027758E0,-2.106821089E0,-2.752711254E0,3.791908316E0
4.810451633E1,-7.585206950E-1,-2.307093488E0,-2.706308920E0,3.636226338E0
4.811455333E1,7.012097955E-2,-2.560528771E0,-2.873283765E0,3.849283587E0
4.812459025E1,8.005686074E-1,-2.684448520E0,-3.192303758E0,4.247113989E0
4.813462825E1,1.434564074E0,-2.634600714E0,-3.526725317E0,4.629998538E0
4.814466625E1,1.516506954E0,-2.326745102E0,-3.942885103E0,4.822849682E0
4.815470325E1,1.289780583E0,-1.602788907E0,-4.450900555E0,4.903364353E0
4.816474125E1,1.234013933E0,-7.350947025E-1,-4.882067805E0,5.088982281E0
4.817477925E1,1.383841233E0,-1.887985535E-1,-4.893474553E0,5.088885404E0
4.818481725E1,1.646657789E0,-4.475451551E-1,-4.310330567E0,4.635809329E0
4.819485425E1,1.769323018E0,-1.424717217E0,-3.702667451E0,4.343969307E0
4.820489225E1,1.720241489E0,-2.680261036E0,-3.371428531E0,4.637840052E0
4.821493025E1,2.000448834E0,-3.677556583E0,-3.110977759E0,5.215783793E0
4.822496725E1,2.623964337E0,-4.227691576E0,-2.799158027E0,5.709102430E0
4.823500525E1,3.439638056E0,-3.993598005E0,-2.436835455E0,5.806729029E0
4.824504325E1,3.744252264E0,-3.030803661E0,-1.981437782E0,5.208770636E0
4.825508125E1,3.258832208E0,-1.923555171E0,-1.314019777E0,4.005833225E0
4.826511825E1,2.716847357E0,-1.164088104E0,-3.980714250E-1,2.982418739E0
4.827515625E1,2.264152413E0,-9.369977434E-1,3.513317066E-1,2.475436303E0
4.828519425E1,2.020736918E0,-1.039378981E0,8.459750875E-1,2.424739204E0
4.829523225E1,1.859049711E0,-9.794061367E-1,1.274116769E0,2.457371716E0
4.830526925E1,1.631188395E0,-5.931937422E-1,1.586563615E0,2.351560864E0
4.831530725E1,1.354924412E0,-4.901883142E-1,1.843646391E0,2.339901015E0
4.832534525E1,1.065405377E0,-4.733326918E-1,2.237138277E0,2.522681138E0
4.833538225E1,9.836396670E-1,-1.672107795E-1,2.728203235E0,2.904926734E0
4.834542025E1,1.240403185E0,3.291893242E-1,3.305718691E0,3.546088231E0
4.835545825E1,1.793329346E0,8.098342516E-1,3.964392917E0,4.425864080E0
4.836549625E1,2.586649745E0,1.393148684E0,4.595189956E0,5.454116876E0
4.837553325E1,3.353767017E0,2.058314781E0,5.095754886E0,6.438255260E0
4.838557125E1,3.973704023E0,2.685879918E0,5.343501998E0,7.180340395E0
4.839560925E1,4.067921963E0,3.181611539E0,5.407396277E0,7.477337466E0
4.840564725E1,3.854117353E0,3.479054137E0,5.221919088E0,7.363862928E0
4.841568425E1,3.204877025E0,3.673959376E0,4.493824380E0,6.630510675E0
4.842572225E1,1.707252485E0,3.606812291E0,3.186105124E0,5.106375604E0
4.843576025E1,4.034403384E-2,3.212226976E0,1.847900240E0,3.706044398E0
4.844579725E1,-1.452659453E0,2.663023445E0,6.367230467E-1,3.099569259E0
4.845583525E1,-2.562052848E0,2.387936945E0,-3.827096200E-1,3.523183830E0
4.846587325E1,-3.549692010E0,2.213993682E0,-1.263545442E0,4.370197761E0
4.847591125E1,-4.443786247E0,1.893408974E0,-1.937303875E0,5.204361638E0
4.848594825E1,-5.173913448E0,1.639374643E0,-2.280461175E0,5.887056374E0
4.849598625E1,-5.730433307E0,1.534652911E0,-2.333972261E0,6.374986428E0
4.850602425E1,-6.296881154E0,1.466103078E0,-2.202498786E0,6.830166280E0
4.851606125E1,-6.776879087E0,1.360131504E0,-1.793943889E0,7.141028115E0
4.852609925E1,-6.886494500E0,1.306222222E0,-1.235423258E0,7.117323487E0
4.853613725E1,-6.444257301E0,1.450612196E0,-6.181612068E-1,6.634368936E0
4.854617525E1,-5.891711209E0,1.419514218E0,-2.101110698E-1,6.063944941E0
4.855621225E1,-5.049160763E0,1.380565038E0,-6.007341653E-2,5.234844128E0
4.856625025E1,-3.925012504E0,1.441242910E0,1.661053634E-1,4.184554370E0
4.857628825E1,-3.129307610E0,1.419880400E0,4.272414297E-1,3.462825683E0
4.858632625E1,-2.169421088E0,1.490992629E0,7.850873731E-1,2.746963607E0
4.859636325E1,-1.258372264E0,1.563209397E0,1.078687327E0,2.278308742E0
4.860640125E1,-3.787914008E-1,1.501341031E0,1.054731284E0,1.873490299E0
4.861643925E1,4.583860391E-1,1.376621675E0,8.050607309E-1,1.659315455E0
4.862647725E1,1.308824964E0,1.340093973E0,6.753051683E-1,1.991208606E0
4.863651425E1,1.942511698E0,1.311247612E0,5.216619757E-1,2.401010873E0
4.864655225E1,2.280063856E0,1.191353378E0,1.084329598E-1,2.574834318E0
4.865659025E1,2.276545587E0,8.143573652E-1,-5.489307582E-1,2.479347233E0
4.866662725E1,2.264580429E0,1.562856956E-1,-1.238705154E0,2.585950540E0
4.867666525E1,2.497365686E0,-7.412629303E-1,-1.689121438E0,3.104744327E0
4.868670325E1,3.161623417E0,-1.559821520E0,-1.746583196E0,3.934394320E0
4.869674125E1,4.021410286E0,-2.046106233E0,-1.360353552E0,4.712626995E0
4.870677825E1,4.592728863E0,-2.392496458E0,-1.180171894E0,5.311309011E0
4.871681625E1,5.173443332E0,-2.563464950E0,-1.816144012E0,6.052623194E0
4.872685425E1,5.671609148E0,-2.572869027E0,-2.945204517E0,6.889196979E0
4.873689125E1,6.407224545E0,-2.272142341E0,-4.836584069E0,8.343123075E0
4.874692925E1,6.181614407E0,-1.998817169E0,-7.184381486E0,9.686225482E0
4.875696725E1,4.318079882E0,-2.107866571E0,-8.035299883E0,9.362422740E0
4.876700525E1,2.462658368E0,-2.190266119E0,-6.334266497E0,7.140370016E0
4.877704225E1,1.867755046E0,-1.835836411E0,-3.329236193E0,4.235872740E0
4.878708025E1,1.795415633E0,-1.287054465E0,-7.114318979E-1,2.320810599E0
4.879711825E1,1.698579894E0,-8.002073957E-1,1.048894521E0,2.150740628E0
4.880715625E1,1.090560098E0,-4.254298161E-1,1.976710893E0,2.297324054E0
4.881719325E1,4.331529647E-1,-4.247344360E-2,2.524272233E0,2.561518259E0
4.882723125E1,3.550294858E-1,4.159824698E-1,3.393373716E0,3.437160533E0
4.883726925E1,5.176341212E-1,9.443778066E-1,4.439151160E0,4.567916105E0
4.884730725E1,3.769132751E-1,1.100711157E0,4.656246582E0,4.799402140E0
4.885734425E1,3.189164972E-1,8.287447317E-1,4.228180695E0,4.320420993E0
4.886738225E1,6.469973356E-1,2.125870733E-1,3.923536082E0,3.982202180E0
4.887742025E1,1.238621539E0,-6.409147695E-1,3.487387589E0,3.755905650E0
4.888745725E1,2.092834257E0,-1.502221476E0,2.237819477E0,3.412398072E0
4.889749525E1,3.117680422E0,-2.203437265E0,1.715971853E0,4.185645278E0
4.890753325E1,3.690642067E0,-2.614816368E0,2.481564755E0,5.159095574E0
4.891757125E1,2.798851633E0,-2.118442284E0,3.359933490E0,4.859065881E0
4.892760825E1,7.555982566E-1,-1.112071274E0,4.107875987E0,4.322299894E0
4.893764625E1,-1.304609706E0,-1.586948946E-2,5.018557021E0,5.185380690E0
4.894768425E1,-3.014261304E0,9.012816346E-1,5.921002836E0,6.704949991E0
4.895772225E1,-4.403152192E0,1.353952897E0,5.955278045E0,7.529028773E0
4.896775925E1,-5.612074553E0,1.364653887E0,5.192607581E0,7.766648860E0
4.897779725E1,-6.737769400E0,1.170484666E0,4.037310035E0,7.941501317E0
4.898783525E1,-7.130545002E0,8.650052163E-1,2.520918855E0,7.612354296E0
4.899787225E1,-6.393445582E0,5.878828624E-1,1.229430739E0,6.537067585E0
4.900791025E1,-5.642059659E0,3.472662838E-1,5.678381686E-1,5.681185726E0
4.901794825E1,-5.262464266E0,1.480275267E-1,1.685038912E-1,5.267241770E0
4.902798625E1,-5.187160315E0,-3.051135600E-2,-1.270956641E-1,5.188806836E0
4.903802325E1,-5.216823825E0,-1.359246674E-1,-4.966310687E-1,5.242172141E0
4.904806125E1,-5.141897019E0,-2.501624505E-1,-9.640647970E-1,5.237471445E0
4.905809925E1,-4.853818737E0,-4.494029617E-1,-1.613352048E0,5.134629897E0
4.906813725E1,-4.430183870E0,-7.251383561E-1,-2.217433306E0,5.006931717E0
4.907817425E1,-3.864404359E0,-1.053586107E0,-2.577671345E0,4.763197907E0
4.908821225E1,-3.148036827E0,-1.431754926E0,-2.718792141E0,4.399078169E0
4.909825025E1,-2.404669776E0,-1.833973781E0,-2.723791510E0,4.070004515E0
4.910828725E1,-1.743789396E0,-2.253821699E0,-2.714354689E0,3.935509508E0
4.911832796E1,-1.002946588E0,-2.514199820E0,-2.616607370E0,3.764802348E0
4.912836596E1,-2.820077026E-1,-2.819830858E0,-2.569967054E0,3.825664004E0
4.913840396E1,1.801012588E-1,-3.098936003E0,-2.731051413E0,4.134547452E0
4.914844096E1,5.488641000E-1,-3.229880304E0,-2.841729850E0,4.336912164E0
4.915847896E1,9.373724037E-1,-3.138360270E0,-2.980372011E0,4.428384528E0
4.916851696E1,1.224575942E0,-2.662336105E0,-3.084456543E0,4.254584814E0
4.917855496E1,1.177783014E0,-1.781451897E0,-3.121659452E0,3.782261417E0
4.918859196E1,1.123497464E0,-7.924121071E-1,-3.122854623E0,3.412093858E0
4.919862996E1,1.264359813E0,1.200484537E-2,-3.054438692E0,3.305804830E0
4.920866796E1,1.279705830E0,2.240042735E-1,-3.037723256E0,3.303874621E0
4.921870596E1,1.230612023E0,-4.426454808E-1,-2.953963062E0,3.230516792E0
4.922874296E1,1.874833685E0,-1.550287927E0,-2.960510774E0,3.831842644E0
4.923878096E1,3.194933251E0,-2.473396779E0,-3.115411118E0,5.102065909E0
4.924881896E1,4.429289830E0,-2.897173149E0,-3.447819480E0,6.316619335E0
4.925885596E1,5.381873181E0,-2.748541313E0,-3.850428345E0,7.165531154E0
4.926889396E1,5.566583800E0,-2.051519439E0,-3.751247288E0,7.019077106E0
4.927893196E1,5.018147716E0,-8.764290677E-1,-2.877645203E0,5.850707335E0
4.928896996E1,4.367256719E0,9.278551832E-2,-1.574914792E0,4.643478977E0
4.929900696E1,3.852604094E0,2.778596147E-1,-4.352277030E-1,3.887053823E0
4.930904496E1,3.535258158E0,-1.024759626E-1,3.740324982E-1,3.556466207E0
4.931908296E1,3.007874390E0,-6.717222869E-1,1.161833564E0,3.293687357E0
4.932912096E1,1.873535019E0,-9.171710046E-1,1.836461479E0,2.779195366E0
4.933915796E1,5.094842720E-1,-1.036549660E0,2.325455791E0,2.596488794E0
4.934919596E1,-4.484978127E-1,-1.104443873E0,2.837573649E0,3.077786668E0
4.935923396E1,-1.050623031E0,-1.159206995E0,3.282611080E0,3.636358771E0
4.936927096E1,-1.064977360E0,-1.052912654E0,3.613272294E0,3.911334620E0
4.937930896E1,-5.152619058E-1,-8.811102024E-1,3.829647340E0,3.963338084E0
4.938934696E1,4.877244437E-1,-4.240321854E-1,4.024982935E0,4.076538489E0
4.939938496E1,1.558902776E0,3.906116934E-1,4.123280477E0,4.425403626E0
4.940942196E1,2.146711671E0,9.797248100E-1,4.184144729E0,4.803675553E0
4.941945996E1,2.548515374E0,1.361653681E0,4.261601041E0,5.148812950E0
4.942949796E1,2.710439394E0,1.580460729E0,4.262565832E0,5.292806939E0
4.943953596E1,2.340795962E0,1.520084866E0,3.693045273E0,4.629100033E0
4.944957296E1,1.567512801E0,1.512988246E0,2.916826810E0,3.640619241E0
4.945961096E1,5.814477092E-1,1.471816539E0,2.197806834E0,2.708261480E0
4.946964896E1,-6.831962782E-1,1.496659897E0,1.269231274E0,2.077906646E0
4.947968696E1,-1.787848751E0,1.468633900E0,7.617710160E-1,2.435894860E0
4.948972396E1,-2.764418550E0,1.499993248E0,4.696536237E-1,3.180025816E0
4.949976196E1,-3.706278107E0,1.689440842E0,3.039854859E-1,4.084496902E0
4.950979996E1,-4.536029583E0,1.843664664E0,2.620042317E-1,4.903397800E0
4.951983696E1,-5.157884476E0,2.046899846E0,2.578981707E-1,5.555185209E0
4.952987496E1,-5.720278448E0,2.163467745E0,3.687895922E-1,6.126841272E0
4.953991296E1,-5.985088320E0,2.253577285E0,4.732471763E-1,6.412788447E0
4.954995096E1,-5.822908777E0,2.481392847E0,7.817388189E-1,6.377671414E0
4.955998796E1,-5.309917345E0,2.801158360E0,1.236543731E0,6.129498411E0
4.957002596E1,-4.917080932E0,3.205271713E0,1.964337308E0,6.189513123E0
4.958006396E1,-5.039471342E0,3.324087135E0,2.501877982E0,6.534923115E0
4.959010196E1,-5.419412305E0,2.768743735E0,1.423070641E0,6.249888131E0
4.960013896E1,-4.758299791E0,2.299115985E0,-1.328984410E-2,5.284650209E0
4.961017696E1,-3.205968116E0,1.805445508E0,-5.388340786E-1,3.718629749E0
4.962021496E1,-1.488799338E0,1.460639586E0,-5.493858178E-1,2.156806957E0
4.963025196E1,3.464475274E-2,1.391584700E0,-4.989668852E-1,1.478741421E0
4.964028996E1,1.049989777E0,1.277325136E0,-6.689284873E-1,1.783676921E0
4.965032796E1,1.683368948E0,1.176815885E0,-9.002995947E-1,2.242580210E0
4.966036596E1,2.166405094E0,1.151820500E0,-1.156305022E0,2.712386919E0
4.967040296E1,2.599259266E0,1.187680304E0,-1.439893811E0,3.200004285E0
4.968044096E1,2.865267817E0,1.175347795E0,-1.794952679E0,3.579533101E0
4.969047896E1,3.111088856E0,9.561090754E-1,-2.149358852E0,3.900354075E0
4.970051696E1,3.447508993E0,5.479124656E-1,-2.395390391E0,4.233606200E0
4.971055396E1,3.594938350E0,-2.737045102E-1,-2.531401159E0,4.405279528E0
4.972059196E1,3.743668127E0,-1.120999826E0,-2.216463107E0,4.492705238E0
4.973062996E1,4.073938748E0,-1.303740372E0,-1.751632413E0,4.622221542E0
4.974066796E1,3.989111436E0,-1.353059589E0,-2.205584947E0,4.754827574E0
4.975070496E1,3.818648728E0,-1.361216016E0,-3.345424209E0,5.256125026E0
4.976074296E1,4.599626824E0,-1.072429052E0,-4.522333649E0,6.538973362E0
4.977078096E1,5.919993022E0,-5.712286766E-1,-5.787703861E0,8.298803261E0
4.978081796E1,5.755037221E0,-4.218983902E-1,-6.570358354E0,8.744601796E0
4.979085596E1,4.629937620E0,-4.970495832E-1,-6.074674680E0,7.654087348E0
4.980089396E1,3.700295236E0,-5.102024563E-1,-4.397578626E0,5.769851744E0
4.981093196E1,3.027944373E0,-3.211223593E-1,-2.058074899E0,3.675219583E0
4.982096896E1,2.515173966E0,1.267708513E-1,-2.115527739E-1,2.527236733E0
4.983100696E1,1.505513604E0,3.837635806E-1,8.156923576E-1,1.754764862E0
4.984104496E1,1.595816249E-1,4.136364207E-1,1.251567274E0,1.327773334E0
4.985108296E1,-4.862842745E-1,5.915816648E-1,1.910235652E0,2.058018831E0
4.986111996E1,-4.353743219E-1,7.719818625E-1,3.175262632E0,3.296634584E0
4.987115796E1,-2.422448820E-1,8.215566033E-1,4.092778476E0,4.181443948E0
4.988119596E1,-1.786885715E-1,5.153667171E-1,3.945254395E0,3.982783537E0
4.989123396E1,2.645286208E-1,-1.769146724E-1,3.630706937E0,3.644627149E0
4.990127096E1,1.340553710E0,-9.751701213E-1,4.152373298E0,4.471045183E0
4.991130896E1,2.111279299E0,-2.035757831E0,4.071796913E0,5.018101266E0
4.992134696E1,2.604239339E0,-2.933155745E0,3.188185564E0,5.054700025E0
4.993138396E1,2.743628774E0,-3.540646952E0,3.009402852E0,5.396312187E0
4.994142196E1,1.883625559E0,-3.777082918E0,3.695894036E0,5.610172309E0
4.995145996E1,1.640114754E-1,-3.539527795E0,3.705120943E0,5.126702447E0
4.996149796E1,-1.383325508E0,-2.735956935E0,4.036650469E0,5.068885165E0
4.997153496E1,-2.899926018E0,-1.497651000E0,4.519640422E0,5.574915154E0
4.998157296E1,-4.192083494E0,-2.942753072E-1,4.912407838E0,6.464666483E0
4.999161096E1,-5.309529090E0,2.974149697E-1,4.865924227E0,7.208104703E0
5.000164896E1,-6.002230017E0,3.578811729E-1,4.117237964E0,7.287420159E0
5.001168596E1,-5.853989652E0,3.866563444E-1,2.986140874E0,6.582988325E0
5.002172396E1,-5.381904171E0,3.449974179E-1,1.778159184E0,5.678535534E0
5.003176196E1,-5.055407344E0,2.845222977E-1,9.265182173E-1,5.147478252E0
5.004179996E1,-4.959881966E0,2.693844411E-1,4.258761048E-1,4.985415484E0
5.005183696E1,-4.881743869E0,3.348598078E-1,-1.766502321E-2,4.893247015E0
5.006187496E1,-4.729973540E0,4.026028709E-1,-3.357126242E-1,4.758932835E0
