Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
60.8,2.05,11.8,2.01,12.1,1
60.8,2.39,12.1,4.39,13.1,1
60.8,2.87,11.8,6.27,13.6,1
60.8,2.5,9.45,6.97,12.0,1
60.9,0.442,6.47,7.24,9.72,1
60.9,-0.72,5.3,6.28,8.24,1
60.9,-1.17,5.08,0.323,5.23,1
60.9,-0.675,5.84,-5.29,7.91,1
60.9,0.11,6.58,-6.66,9.36,1
60.9,0.578,6.52,-6.55,9.26,1
60.9,1.57,4.61,-5.61,7.43,1
60.9,-2.13,-8.5,-4.04,9.65,1
60.9,-11.9,-33.0,-0.677,35.1,1
60.9,-10.7,-47.2,-1.97,48.5,1
61.0,3.5,-45.0,6.88,45.6,1
61.0,11.3,-31.6,17.6,37.9,1
61.0,6.91,-14.7,7.23,17.7,1
61.0,-1.67,-8.53,-4.37,9.72,1
61.0,-4.65,-3.17,-9.3,10.9,1
61.0,-6.42,1.11,-11.2,12.9,1
61.0,-6.96,4.71,-10.4,13.4,1
61.0,-7.24,7.13,-8.76,13.4,1
61.0,-6.19,8.77,-6.27,12.4,1
61.0,-5.18,10.0,-3.37,11.8,1
61.1,-4.77,10.5,-0.121,11.6,1
61.1,-4.45,9.59,2.46,10.9,1
61.1,-2.64,6.31,2.5,7.29,1
61.1,-1.07,2.58,0.506,2.84,1
61.1,1.72,-0.257,0.541,1.82,1
61.1,4.8,-2.97,1.16,5.77,1
61.1,6.76,-3.93,2.4,8.18,1
61.1,6.53,-2.51,3.86,7.99,1
61.1,4.84,-0.273,4.39,6.54,1
61.1,3.13,1.7,4.06,5.4,1
61.2,2.21,3.41,2.73,4.9,1
61.2,1.34,4.06,2.02,4.73,1
61.2,0.567,4.14,1.49,4.43,1
61.2,-0.327,3.49,0.95,3.63,1
61.2,-1.1,2.67,0.703,2.97,1
61.2,-1.47,1.89,0.457,2.44,1
61.2,-1.86,0.713,0.389,2.03,1
61.2,-2.13,-0.679,0.553,2.3,1
61.2,-2.23,-2.07,0.758,3.13,1
61.2,-2.21,-3.32,0.903,4.09,1
61.3,-1.87,-4.04,0.791,4.52,1
61.3,-0.997,-3.89,0.615,4.07,1
61.3,0.252,-2.82,0.571,2.89,1
61.3,1.16,-1.96,0.374,2.31,1
61.3,1.72,-1.72,0.0457,2.44,1
61.3,2.13,-1.47,-0.247,2.6,1
61.3,2.46,-0.823,-0.545,2.65,1
61.3,2.53,-0.129,-0.583,2.6,1
61.3,2.26,0.534,-0.455,2.37,1
61.3,1.77,1.17,-0.435,2.17,1
61.4,1.23,1.68,-0.48,2.14,1
61.4,0.626,1.96,-0.513,2.12,1
61.4,-0.0703,1.88,-0.526,1.95,1
61.4,-0.65,1.49,-0.523,1.71,1
61.4,-1.08,0.898,-0.405,1.46,1
61.4,-1.4,0.357,-0.43,1.5,1
61.4,-1.5,0.0426,-0.394,1.55,1
61.4,-1.4,-0.0543,-0.228,1.42,1
61.4,-1.16,-0.0253,-0.0468,1.16,1
61.4,-0.794,0.0402,0.11,0.803,1
61.5,-0.411,0.0825,0.153,0.447,1
61.5,-0.114,0.028,0.058,0.131,1
61.5,0.218,-0.093,-0.164,0.288,1
61.5,0.542,-0.173,-0.43,0.713,1
61.5,0.764,-0.313,-0.704,1.08,1
61.5,0.804,-0.427,-0.941,1.31,1
61.5,0.752,-0.341,-1.0,1.3,1
61.5,0.653,-0.177,-0.977,1.19,1
61.5,0.514,0.0335,-0.852,0.996,1
61.5,0.307,0.165,-0.698,0.78,1
61.6,0.0251,0.234,-0.506,0.557,1
61.6,-0.336,0.211,-0.296,0.495,1
61.6,-0.69,0.186,-0.0507,0.717,1
61.6,-1.04,0.0713,0.325,1.09,1
61.6,-1.37,-0.232,0.792,1.59,1
61.6,-1.43,-0.553,1.18,1.93,1
61.6,-1.17,-0.527,1.47,1.95,1
61.6,-0.839,-0.311,1.64,1.87,1
61.6,-0.622,-0.188,1.7,1.82,1
61.6,-0.465,-0.183,1.64,1.71,1
61.7,-0.378,-0.24,1.53,1.59,1
61.7,-0.139,-0.228,1.33,1.36,1
61.7,0.245,-0.236,0.98,1.04,1
61.7,0.746,-0.31,0.655,1.04,1
61.7,1.04,-0.404,0.638,1.28,1
61.7,1.14,-0.561,0.786,1.5,1
61.7,1.3,-0.626,0.905,1.7,1
61.7,1.53,-0.552,1.17,2.0,1
61.7,1.56,-0.441,1.39,2.13,1
61.7,1.51,-0.232,1.36,2.04,1
61.8,1.35,-0.0128,1.2,1.81,1
61.8,1.07,0.233,1.13,1.57,1
61.8,0.64,0.399,1.35,1.54,1
61.8,0.19,0.476,1.73,1.81,1
61.8,-0.142,0.558,1.76,1.85,1
61.8,-0.283,0.604,1.23,1.4,1
61.8,-0.204,0.641,0.574,0.884,1
61.8,0.00445,0.687,0.202,0.716,1
61.8,0.0457,0.675,0.132,0.689,1
61.8,-0.171,0.653,0.238,0.715,1
61.9,-0.354,0.786,-0.181,0.88,1
61.9,-0.767,0.643,-0.0304,1.0,1
61.9,-1.12,0.569,0.256,1.28,1
61.9,-1.09,0.661,-0.419,1.35,1
61.9,-1.05,0.805,-0.623,1.46,1
61.9,-0.974,0.943,0.00714,1.36,1
61.9,-0.985,0.951,0.726,1.55,1
61.9,-0.746,0.941,1.17,1.67,1
61.9,-0.355,0.922,0.727,1.23,1
61.9,-0.0065,1.0,-0.253,1.03,1
62.0,0.171,1.13,-0.741,1.36,1
62.0,0.0745,1.23,-0.478,1.32,1
62.0,-0.0833,1.35,0.102,1.36,1
62.0,-0.092,1.53,0.391,1.58,1
62.0,-0.166,1.65,0.704,1.8,1
62.0,0.0159,1.7,0.822,1.88,1
62.0,0.383,1.81,0.0239,1.85,1
62.0,0.502,1.92,-0.886,2.17,1
62.0,0.213,1.82,-0.963,2.07,1
62.0,-0.092,1.55,-0.472,1.62,1
62.1,-0.292,1.18,-0.152,1.23,1
62.1,-0.373,0.714,-0.254,0.845,1
62.1,-0.439,0.234,-0.434,0.66,1
62.1,-0.674,-0.381,-0.588,0.972,1
62.1,-0.661,-0.834,-0.858,1.37,1
62.1,-0.443,-1.27,-0.904,1.62,1
62.1,-0.318,-1.86,-0.5,1.95,1
62.1,-0.244,-2.69,-0.275,2.72,1
62.1,-0.172,-3.61,-0.343,3.63,1
62.1,-0.37,-4.64,-0.307,4.66,1
62.2,-0.638,-5.76,-0.321,5.81,1
62.2,-0.875,-6.83,-0.669,6.92,1
62.2,-1.22,-7.74,-0.849,7.88,1
62.2,-1.39,-8.3,-0.682,8.44,1
62.2,-1.78,-8.41,-0.646,8.62,1
62.2,-2.31,-8.39,-0.818,8.74,1
62.2,-2.65,-8.47,-1.71,9.04,1
62.2,-2.8,-8.58,-2.86,9.47,1
62.2,-2.7,-8.68,-3.47,9.73,1
62.2,-2.21,-8.54,-3.9,9.64,1
62.3,-1.42,-8.02,-3.84,9.01,1
62.3,-0.901,-7.32,-3.07,7.99,1
62.3,-0.624,-6.44,-1.9,6.74,1
62.3,-0.504,-5.47,-0.295,5.5,1
62.3,-0.825,-4.64,1.37,4.91,1
62.3,-0.403,-3.29,2.65,4.25,1
62.3,0.253,-1.87,3.88,4.31,1
62.3,1.21,0.277,4.0,4.19,1
62.3,2.22,2.62,3.13,4.65,1
62.3,2.86,4.49,2.11,5.73,1
62.4,3.22,6.23,1.25,7.12,1
62.4,3.34,7.51,0.702,8.25,1
62.4,3.3,8.77,0.332,9.38,1
62.4,3.27,9.75,0.691,10.3,1
62.4,3.04,10.7,1.73,11.3,1
62.4,2.56,11.9,3.92,12.7,1
62.4,1.47,12.8,6.61,14.4,1
62.4,0.201,13.2,8.55,15.7,1
62.4,-1.33,12.8,7.55,15.0,1
62.4,-2.04,11.4,4.43,12.4,1
62.5,-1.84,9.71,0.461,9.89,1
62.5,-0.706,9.12,-2.38,9.45,1
62.5,0.614,9.25,-3.89,10.1,1
62.5,1.92,9.53,-3.44,10.3,1
62.5,2.5,9.61,-2.83,10.3,1
62.5,2.7,9.96,-2.46,10.6,1
62.5,2.75,10.1,-1.96,10.7,1
62.5,2.73,9.85,-1.25,10.3,1
62.5,2.53,8.96,-0.856,9.35,1
62.5,1.95,7.44,-0.634,7.72,1
62.6,1.32,6.02,-0.347,6.18,1
62.6,0.981,4.44,-0.45,4.57,1
62.6,1.04,1.82,-0.715,2.21,1
62.6,0.708,-2.92,-1.24,3.25,1
62.6,0.327,-7.92,-1.6,8.08,1
62.6,-0.913,-16.2,1.05,16.2,1
62.6,-5.4,-33.9,9.9,35.7,1
62.6,-1.7,-48.6,21.7,53.2,1
62.6,6.83,-39.5,13.4,42.3,1
62.6,5.46,-22.5,-2.85,23.3,1
62.7,-2.04,-12.0,-9.8,15.6,1
62.7,-8.5,-4.19,-11.8,15.1,1
62.7,-10.3,2.54,-8.15,13.4,1
62.7,-12.1,6.36,-6.93,15.4,1
62.7,-11.4,9.58,-6.17,16.1,1
62.7,-7.82,11.3,-5.38,14.7,1
62.7,-5.21,11.4,-4.76,13.4,1
62.7,-4.21,11.0,-4.79,12.7,1
62.7,-3.35,9.09,-3.49,10.3,1
62.7,-2.46,5.86,-0.768,6.4,1
62.8,-0.0903,1.07,-0.0154,1.08,1
62.8,2.74,-3.27,-0.204,4.27,1
62.8,5.19,-5.4,0.355,7.5,1
62.8,7.7,-5.54,2.0,9.69,1
62.8,8.9,-3.71,3.79,10.4,1
62.8,7.83,-0.0379,4.75,9.16,1
62.8,5.91,3.05,4.33,7.93,1
62.8,3.84,4.51,3.02,6.65,1
62.8,2.23,4.97,1.29,5.6,1
62.8,0.706,4.63,0.526,4.71,1
62.9,-0.971,3.64,1.14,3.93,1
62.9,-2.77,1.1,2.86,4.13,1
62.9,-4.72,-2.25,4.53,6.92,1
62.9,-5.76,-4.65,5.45,9.19,1
62.9,-4.45,-4.8,4.64,8.02,1
62.9,-2.45,-3.88,2.64,5.29,1
62.9,-1.01,-2.98,1.38,3.44,1
62.9,-0.14,-1.87,0.795,2.04,1
62.9,0.346,-0.513,0.0826,0.625,1
62.9,0.546,0.446,-0.605,0.929,1
63.0,0.799,0.926,-1.14,1.67,1
63.0,1.13,0.823,-1.52,2.06,1
63.0,1.42,0.428,-1.49,2.1,1
63.0,1.7,0.203,-0.906,1.94,1
63.0,1.7,0.228,-0.119,1.72,1
63.0,1.36,0.445,0.655,1.58,1
63.0,0.645,0.705,1.2,1.54,1
63.0,-0.173,0.977,1.13,1.5,1
63.0,-0.639,1.21,0.624,1.5,1
63.0,-0.86,1.01,0.198,1.34,1
63.1,-0.983,0.412,0.0503,1.07,1
63.1,-0.954,-0.276,0.122,1.0,1
63.1,-0.766,-0.706,0.375,1.11,1
63.1,-0.525,-0.237,0.649,0.868,1
63.1,-0.821,-0.196,0.624,1.05,1
63.1,-0.964,-0.254,0.509,1.12,1
63.1,-0.771,-0.362,0.794,1.17,1
63.1,-0.607,-0.419,1.09,1.31,1
63.1,-0.56,-0.519,0.984,1.25,1
63.1,-0.498,-0.538,0.823,1.1,1
63.2,-0.342,-0.382,0.818,0.965,1
63.2,-0.157,-0.307,0.788,0.86,1
63.2,0.131,-0.277,0.679,0.745,1
63.2,0.483,-0.193,0.537,0.748,1
63.2,0.713,-0.0612,0.34,0.793,1
63.2,0.718,-0.0809,0.168,0.742,1
63.2,0.702,-0.0897,0.11,0.716,1
63.2,0.656,0.0101,0.163,0.676,1
63.2,0.477,0.134,0.2,0.534,1
63.2,0.227,0.192,0.00734,0.297,1
63.3,-0.16,0.00485,-0.309,0.348,1
63.3,-0.584,-0.32,-0.375,0.764,1
63.3,-0.851,-0.465,-0.233,0.997,1
63.3,-0.844,-0.26,0.138,0.894,1
63.3,-0.627,-0.121,0.434,0.772,1
63.3,-0.331,-0.0227,0.478,0.582,1
63.3,-0.0748,-0.0357,0.582,0.588,1
63.3,0.0928,-0.158,0.603,0.631,1
63.3,0.168,-0.192,0.458,0.524,1
63.3,0.305,-0.0962,0.251,0.406,1
63.4,0.325,0.0739,0.0178,0.334,1
63.4,0.227,0.138,-0.161,0.311,1
63.4,0.114,0.24,-0.281,0.387,1
63.4,-0.00491,0.306,-0.382,0.489,1
63.4,-0.073,0.342,-0.519,0.626,1
63.4,-0.228,0.391,-0.511,0.683,1
63.4,-0.338,0.287,-0.57,0.723,1
63.4,-0.242,0.201,-0.63,0.705,1
63.4,-0.247,0.0955,-0.742,0.788,1
63.4,-0.318,-0.0307,-0.853,0.91,1
63.5,-0.126,0.159,-0.667,0.697,1
63.5,-0.183,0.304,-0.618,0.713,1
63.5,-0.551,0.107,-0.777,0.959,1
63.5,-0.665,0.0304,-0.754,1.01,1
63.5,-0.74,-0.0446,-0.678,1.0,1
63.5,-0.873,-0.187,-0.673,1.12,1
63.5,-0.803,-0.0426,-0.428,0.911,1
63.5,-0.926,0.18,-0.239,0.973,1
63.5,-1.19,0.363,-0.183,1.26,1
63.5,-1.29,0.598,-0.101,1.43,1
63.6,-1.25,0.763,0.0522,1.47,1
63.6,-1.48,0.692,0.103,1.64,1
63.6,-1.05,0.75,0.344,1.33,1
63.6,-0.737,0.775,0.592,1.22,1
63.6,-0.743,0.44,0.46,0.978,1
63.6,-0.703,0.13,0.202,0.743,1
63.6,-0.396,0.316,0.0953,0.516,1
63.6,-0.518,-0.597,0.269,0.835,1
63.6,-0.417,-0.839,-0.249,0.97,1
63.6,0.211,-0.265,-0.3,0.453,1
63.7,0.343,0.0895,-0.201,0.408,1
63.7,0.0101,0.231,-0.295,0.375,1
63.7,-0.308,0.195,-0.774,0.856,1
63.7,-0.19,0.0291,-0.706,0.731,1
63.7,0.154,-0.165,-0.431,0.487,1
63.7,0.513,-0.194,-0.171,0.574,1
63.7,0.842,0.152,-0.0877,0.861,1
63.7,1.0,0.609,-0.0686,1.18,1
63.7,0.711,0.687,-0.0676,0.991,1
63.7,0.306,0.406,-0.135,0.526,1
63.8,0.263,0.701,-0.251,0.789,1
63.8,0.207,1.08,-0.0521,1.1,1
63.8,0.0736,1.21,0.243,1.24,1
63.8,0.041,1.56,0.217,1.57,1
63.8,-0.247,1.6,0.077,1.62,1
63.8,-0.495,0.939,-0.0187,1.06,1
63.8,-0.215,0.322,-0.128,0.408,1
63.8,0.319,0.524,-0.274,0.672,1
63.8,0.523,0.785,-0.519,1.08,1
63.8,0.371,0.726,-0.617,1.02,1
63.9,0.228,0.337,-0.519,0.66,1
63.9,0.336,0.097,-0.403,0.534,1
63.9,0.644,0.132,-0.312,0.728,1
63.9,0.817,0.146,-0.00098,0.829,1
63.9,0.996,0.677,0.158,1.21,1
63.9,0.842,1.2,0.268,1.49,1
63.9,0.278,1.15,0.133,1.19,1
63.9,-0.0292,0.916,-0.0228,0.917,1
63.9,0.0246,0.838,0.00257,0.839,1
63.9,0.201,0.662,0.202,0.721,1
64.0,0.202,0.482,0.232,0.572,1
64.0,0.0348,0.36,0.126,0.383,1
64.0,-0.159,0.133,0.12,0.239,1
64.0,-0.488,-0.446,0.151,0.678,1
64.0,-0.577,-0.983,0.416,1.21,1
64.0,-0.544,-1.49,0.705,1.74,1
64.0,-0.472,-1.78,1.13,2.16,1
64.0,-0.398,-1.47,1.02,1.83,1
64.0,-0.423,-1.26,0.767,1.53,1
64.0,-0.404,-1.14,0.705,1.4,1
64.1,-0.189,-0.664,0.681,0.97,1
64.1,0.0158,0.035,0.641,0.642,1
64.1,0.108,0.422,0.481,0.649,1
64.1,0.338,0.847,0.452,1.02,1
64.1,0.456,1.17,0.243,1.28,1
64.1,0.691,1.38,-0.204,1.56,1
64.1,0.581,1.23,-0.401,1.42,1
64.1,0.326,0.81,-0.467,0.99,1
64.1,0.0114,0.495,-0.268,0.563,1
64.1,-0.217,0.424,0.12,0.492,1
64.2,-0.684,-0.157,0.36,0.788,1
64.2,-0.902,-1.37,0.364,1.68,1
64.2,-0.476,-2.52,0.0216,2.56,1
64.2,0.633,-2.46,-0.227,2.55,1
64.2,1.13,-0.776,-0.783,1.58,1
64.2,0.907,0.257,-0.948,1.34,1
64.2,-0.863,-1.12,0.166,1.42,1
64.2,-1.86,-1.4,0.864,2.48,1
64.2,-1.78,-0.656,0.668,2.01,1
64.2,-2.05,-0.944,0.821,2.41,1
64.3,-1.98,-0.916,0.399,2.22,1
64.3,-1.55,-0.524,0.125,1.64,1
64.3,-1.38,-0.512,-0.0933,1.48,1
64.3,-1.48,-0.883,-0.0287,1.72,1
64.3,-0.811,-0.883,-0.138,1.21,1
64.3,1.34,-3.19,-3.2,4.71,1
64.3,1.82,-5.76,-5.29,8.03,1
64.3,3.02,-0.351,-8.1,8.66,1
64.3,3.25,3.72,-4.23,6.51,1
64.3,1.63,0.637,4.83,5.14,1
64.4,-1.21,-3.66,5.99,7.13,1
64.4,-0.898,-0.328,3.48,3.61,1
64.4,-0.466,0.785,2.24,2.42,1
64.4,-0.174,0.495,0.236,0.575,1
64.4,1.81,3.98,-1.03,4.49,1
64.4,3.94,9.08,0.478,9.9,1
64.4,5.68,10.0,3.96,12.2,1
64.4,4.25,8.55,1.07,9.61,1
64.4,0.177,2.32,-2.46,3.38,1
64.4,-3.37,-5.94,2.16,7.16,1
64.5,-6.57,-10.7,2.15,12.7,1
64.5,-6.63,-8.09,-2.29,10.7,1
64.5,-5.04,-5.31,-3.3,8.02,1
64.5,-0.447,-0.516,-3.25,3.32,1
64.5,3.53,3.29,-0.747,4.89,1
64.5,3.94,3.04,-0.412,4.99,1
64.5,2.68,1.61,-2.53,4.02,1
64.5,0.574,-0.327,-2.51,2.6,1
64.5,-0.493,-0.646,-1.5,1.71,1
64.5,-0.966,-0.133,-0.957,1.37,1
64.6,-1.42,-0.257,0.468,1.52,1
64.6,-1.53,-0.664,1.56,2.28,1
64.6,-1.01,-0.016,1.85,2.1,1
64.6,-0.581,0.524,1.93,2.09,1
64.6,-0.264,0.709,1.9,2.04,1
64.6,-0.156,0.55,1.8,1.88,1
64.6,-0.123,0.387,1.45,1.51,1
64.6,-0.293,0.161,1.03,1.09,1
64.6,-0.395,0.267,0.579,0.75,1
64.6,-0.542,0.291,0.219,0.653,1
64.7,-0.683,0.484,0.0998,0.843,1
64.7,-0.862,0.409,-0.296,0.999,1
64.7,-0.628,1.23,-1.19,1.82,1
64.7,-0.62,4.03,-2.35,4.71,1
64.7,-1.87,4.73,-3.05,5.93,1
64.7,-3.02,1.74,-3.65,5.05,1
64.7,-3.29,0.542,-4.12,5.3,1
64.7,-2.95,-0.944,-3.29,4.52,1
64.7,-3.22,-4.05,-1.59,5.41,1
64.7,-3.35,-5.77,-0.0138,6.67,1
64.8,-2.7,-6.17,0.42,6.75,1
0.00439,0.678,0.553,-1.37,1.62,1
0.0144,-0.246,0.845,-2.03,2.21,1
0.0244,-1.28,0.861,-1.75,2.34,1
0.0344,-2.31,0.987,-1.22,2.8,1
0.0444,-2.9,0.94,-1.16,3.26,1
0.0545,-1.94,0.959,-1.31,2.53,1
0.0645,-0.761,0.833,-1.55,1.92,1
0.0745,2.17,-0.642,-3.1,3.84,1
0.0845,5.2,-1.97,-3.34,6.49,1
0.0945,1.66,2.26,2.77,3.94,1
0.105,1.19,2.59,0.221,2.85,1
0.115,3.7,-1.58,-2.27,4.62,1
0.125,3.59,-2.29,1.63,4.56,1
0.135,3.9,-3.51,0.113,5.25,1
0.145,2.39,-3.41,-1.78,4.53,1
0.155,1.88,-3.72,-3.77,5.62,1
0.165,1.03,-2.03,-1.97,3.01,1
0.175,1.04,-0.594,-0.215,1.22,1
0.185,2.31,-1.67,-2.81,4.0,1
0.195,2.03,-4.49,-5.95,7.73,1
0.205,-0.0264,-7.85,-4.32,8.96,1
0.215,-1.59,-6.01,1.03,6.3,1
0.225,-3.01,-5.21,-0.16,6.02,1
0.235,-1.28,-3.26,-0.518,3.53,1
0.245,1.71,-1.18,0.816,2.23,1
0.255,3.27,-1.67,1.99,4.17,1
0.265,3.3,-1.63,-2.31,4.34,1
0.275,3.99,-0.609,-5.11,6.51,1
0.285,3.55,-0.362,-5.91,6.9,1
0.295,2.81,-0.949,-4.8,5.64,1
0.305,3.05,-1.06,-4.47,5.51,1
0.315,3.15,-0.645,-5.64,6.5,1
0.325,2.86,0.21,-6.17,6.81,1
0.335,2.87,1.19,-6.02,6.77,1
0.345,2.87,1.7,-4.93,5.95,1
0.355,2.92,1.38,-2.29,3.96,1
0.365,1.59,-0.231,-0.492,1.68,1
0.375,-0.696,-1.94,-0.487,2.12,1
0.385,-3.35,-3.14,-2.47,5.22,1
0.395,-5.33,-3.59,-4.57,7.89,1
0.405,-4.94,-3.32,-5.19,7.9,1
0.415,-4.83,-4.03,-5.02,8.05,1
0.425,-4.2,-4.7,-3.12,7.04,1
0.435,-2.88,-4.15,0.764,5.11,1
0.445,-1.84,-4.18,4.52,6.42,1
0.455,-0.94,-4.23,6.4,7.72,1
0.465,-1.03,-3.45,7.64,8.44,1
0.475,-1.34,-3.2,7.36,8.14,1
0.485,-1.24,-3.27,7.49,8.27,1
0.495,-0.778,-2.43,7.39,7.82,1
0.505,0.456,-1.04,6.24,6.34,1
0.515,1.51,-0.111,5.4,5.61,1
0.525,1.53,0.426,5.01,5.26,1
0.535,0.966,0.219,4.5,4.61,1
0.545,1.29,-0.222,4.89,5.06,1
0.555,2.67,-0.346,6.11,6.68,1
0.565,4.57,0.2,6.59,8.03,1
0.575,6.75,1.52,6.32,9.37,1
0.585,8.0,2.77,5.19,9.92,1
0.595,7.93,3.34,3.55,9.31,1
0.605,7.21,3.31,2.0,8.19,1
0.615,6.45,3.15,1.01,7.25,1
0.625,5.92,2.99,0.431,6.64,1
0.635,5.76,3.23,0.193,6.61,1
0.645,5.8,3.81,-0.316,6.95,1
0.655,5.93,3.4,-1.39,6.98,1
0.665,5.41,2.9,-2.65,6.68,1
0.675,4.13,2.73,-3.53,6.08,1
0.685,2.9,2.96,-3.94,5.72,1
0.695,2.0,2.97,-3.8,5.22,1
0.705,1.14,2.73,-2.77,4.05,1
0.715,0.548,2.58,-1.44,3.01,1
0.725,0.237,2.72,-0.47,2.77,1
0.735,0.535,2.62,0.378,2.7,1
0.745,0.76,1.88,0.438,2.07,1
0.755,0.303,1.56,-0.409,1.64,1
0.765,-0.17,1.71,-1.31,2.17,1
0.775,-0.251,1.84,-1.15,2.19,1
0.785,0.0168,1.63,0.172,1.64,1
0.795,0.814,1.22,1.54,2.13,1
0.805,0.896,1.24,1.63,2.23,1
0.815,0.283,1.11,0.535,1.26,1
0.825,-0.589,0.689,-0.845,1.24,1
0.835,-1.45,0.221,-2.2,2.64,1
0.845,-1.15,0.38,-2.61,2.88,1
0.855,-0.415,1.16,-1.72,2.11,1
0.865,0.392,1.72,-1.44,2.27,1
0.875,0.793,1.27,-1.33,2.0,1
0.885,0.153,0.123,-1.49,1.5,1
0.895,-0.777,-0.182,-1.32,1.55,1
0.906,-1.73,-0.166,-0.62,1.85,1
0.916,-2.02,-1.4,0.602,2.53,1
0.926,0.57,-0.325,0.552,0.858,1
0.936,-0.504,1.64,-0.221,1.73,1
0.946,-0.983,1.95,-1.42,2.6,1
0.956,0.649,1.7,-1.29,2.23,1
0.966,0.151,2.5,-0.17,2.51,1
0.976,2.52,2.75,1.24,3.93,1
0.986,2.32,1.11,1.5,2.97,1
0.996,0.0845,-2.1,1.28,2.46,1
1.01,0.293,-2.36,0.576,2.45,1
1.02,-0.276,-0.515,-0.469,0.749,1
1.03,-1.86,-0.509,-0.896,2.13,1
1.04,-2.08,-1.2,0.656,2.49,1
1.05,-1.43,-1.4,2.59,3.27,1
6.06,0.349,1.42,-2.26,2.69,1
6.07,0.634,-0.676,-2.16,2.35,1
6.08,1.01,-2.28,-2.04,3.22,1
6.09,1.45,-3.51,-1.86,4.23,1
6.1,1.76,-4.43,-1.61,5.03,1
6.11,1.86,-4.86,-1.34,5.37,1
6.12,1.71,-4.34,-0.988,4.77,1
6.13,1.17,-2.56,-0.14,2.82,1
6.14,0.439,-0.791,0.934,1.3,1
6.15,-0.254,-0.149,1.66,1.68,1
6.16,-0.858,0.233,1.74,1.96,1
6.17,-1.29,0.74,1.33,2.0,1
6.18,-1.61,1.03,0.8,2.07,1
6.19,-1.77,0.966,0.32,2.04,1
6.2,-1.34,0.796,-0.176,1.57,1
6.21,-0.615,0.598,-0.523,1.0,1
6.22,-0.14,0.318,-0.66,0.745,1
6.23,0.251,0.0489,-0.769,0.81,1
6.24,0.63,-0.0739,-0.785,1.01,1
6.25,0.845,-0.0683,-0.598,1.04,1
6.26,0.862,0.039,-0.25,0.898,1
6.27,0.752,0.234,0.129,0.798,1
6.28,0.437,0.43,0.454,0.763,1
6.29,0.0417,0.498,0.667,0.834,1
6.3,-0.218,0.411,0.675,0.82,1
6.31,-0.361,0.196,0.5,0.647,1
6.32,-0.333,-0.0173,0.121,0.355,1
6.33,-0.186,-0.165,-0.23,0.339,1
6.34,-0.0314,-0.201,-0.342,0.398,1
6.35,0.208,-0.147,-0.197,0.322,1
6.36,0.417,-0.0981,-0.0179,0.429,1
6.37,0.534,-0.0757,0.0785,0.545,1
6.38,0.49,-0.0465,0.0955,0.501,1
6.39,0.382,-0.0639,0.145,0.414,1
6.4,0.233,-0.0638,0.169,0.295,1
6.41,0.063,-0.0201,0.195,0.206,1
6.42,-0.0511,0.0877,0.177,0.204,1
6.43,-0.126,0.226,0.176,0.313,1
6.44,-0.234,0.289,0.137,0.396,1
6.45,-0.315,0.317,0.0449,0.45,1
6.46,-0.379,0.326,-0.0936,0.508,1
6.47,-0.36,0.249,-0.218,0.489,1
6.48,-0.304,0.103,-0.23,0.395,1
6.49,-0.225,-0.00501,-0.139,0.265,1
6.5,-0.18,-0.000953,-0.00227,0.18,1
6.51,-0.17,0.0462,0.107,0.206,1
6.52,-0.232,0.0807,0.227,0.335,1
6.53,-0.278,0.119,0.322,0.442,1
6.54,-0.348,0.143,0.403,0.552,1
6.55,-0.404,0.147,0.466,0.634,1
6.56,-0.453,0.109,0.482,0.67,1
6.57,-0.406,0.145,0.426,0.606,1
6.58,-0.328,0.228,0.372,0.546,1
6.59,-0.18,0.251,0.428,0.528,1
6.6,-0.00977,0.222,0.475,0.524,1
6.61,0.143,0.161,0.415,0.468,1
6.62,0.195,0.12,0.214,0.313,1
6.63,0.17,0.0626,0.00198,0.181,1
6.64,0.122,0.031,-0.212,0.247,1
6.65,0.0449,0.0271,-0.42,0.423,1
6.66,-0.02,0.00218,-0.578,0.578,1
6.67,-0.0819,0.0355,-0.626,0.632,1
6.68,-0.122,0.0891,-0.595,0.613,1
6.69,-0.145,0.149,-0.466,0.51,1
6.7,-0.165,0.232,-0.34,0.443,1
6.71,-0.133,0.35,-0.269,0.461,1
6.72,-0.0635,0.408,-0.212,0.464,1
6.73,0.0364,0.421,-0.217,0.475,1
6.74,0.13,0.38,-0.232,0.464,1
6.75,0.251,0.381,-0.212,0.503,1
6.76,0.351,0.341,-0.216,0.535,1
6.77,0.372,0.383,-0.174,0.562,1
6.78,0.438,0.455,-0.128,0.645,1
6.79,0.502,0.512,-0.261,0.763,1
6.8,0.621,0.51,-0.486,0.939,1
6.81,0.719,0.368,-0.759,1.11,1
6.82,0.818,-0.0159,-0.885,1.2,1
6.83,0.925,-0.321,-0.824,1.28,1
6.84,1.0,-0.368,-0.757,1.31,1
6.85,1.09,-0.197,-0.805,1.37,1
6.86,1.12,0.131,-0.875,1.43,1
6.87,1.01,0.533,-0.421,1.21,1
6.88,0.899,0.966,0.144,1.33,1
6.89,0.764,1.29,0.265,1.52,1
6.9,0.553,1.47,-0.0162,1.57,1
6.91,0.502,1.67,-0.125,1.75,1
6.92,0.609,1.77,-0.0376,1.87,1
6.93,0.802,1.76,-0.17,1.94,1
