Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
101.2304303,1.902793316,-3.162485881,3.373495522,5.000241133,1
101.2404673,1.645150669,-2.729340518,0.04505221188,3.187138229,1
101.2505053,1.872656474,-2.539424123,-3.191209744,4.487687241,1
101.2605433,2.577039261,-2.228081671,-5.957644998,6.862872081,1
101.2705803,3.484469828,-1.478573289,-8.274659749,9.099324311,1
101.2806183,4.382676997,-0.2254893932,-10.14728026,11.05558682,1
101.2906563,4.221087146,0.8799602012,-11.87151072,12.63030774,1
101.3006933,2.011559421,1.224568048,-14.92581785,15.11045918,1
101.3107313,1.561070339,0.1531205977,-16.37378374,16.44874404,1
101.3207693,0.07745101254,-0.5542433922,-17.30149947,17.31054789,1
101.3308063,-0.7593945614,0.07092131719,-17.38263777,17.39936223,1
101.3408443,-0.8022378413,1.428826055,-16.81892175,16.89855787,1
101.3508823,-1.227721159,2.355608567,-17.67126336,17.86979965,1
101.3609203,-1.517620264,2.935730858,-18.32489553,18.62051243,1
101.3709573,-0.7664734199,3.814368858,-16.54623685,16.99749526,1
101.3809953,1.337616362,4.417466176,-12.64829695,13.46412421,1
101.3910333,5.276782343,3.341264792,-6.884328691,9.295292564,1
101.4010703,7.842906607,0.3143083431,0.5558579546,7.868859628,1
101.4111083,8.035916764,-3.928214147,8.488149778,12.33107908,1
101.4211463,6.484739914,-9.771303127,16.10364121,19.92128201,1
101.4311833,3.174959162,-14.32982052,24.12228589,28.23665699,1
101.4412213,-1.731383797,-13.44026255,31.43480676,34.23135147,1
101.4512593,-3.764853174,-8.691781987,36.07728315,37.30002082,1
101.4612963,-0.07459585369,-4.681637532,35.44613937,35.75404999,1
101.4713343,4.539801621,-2.337739622,31.31807529,31.73163508,1
101.4813723,6.70892567,-0.4898545843,26.5059969,27.34625226,1
101.4914093,6.034234752,0.538285756,20.23289111,21.12040775,1
101.5014473,2.439020852,0.8553757292,13.38110744,13.6284455,1
101.5114853,-1.364004554,0.8165095791,7.266047208,7.437918953,1
101.5215223,-3.329142053,0.6171170403,2.21868154,4.048032612,1
101.5315603,-4.007034906,0.5597454029,-1.554587531,4.334326481,1
101.5415983,-3.724713793,0.3428561676,-4.070704653,5.528261893,1
101.5516363,-2.619253235,-0.01316111399,-5.469682572,6.064494057,1
101.5616733,-1.530665402,-0.348746543,-6.494405946,6.681457125,1
101.5717113,-0.4449245062,-0.8101195957,-7.828558125,7.882929271,1
101.5817493,0.4984538651,-1.162432831,-9.486233822,9.570179647,1
101.5917863,0.964623937,-1.34699091,-11.30892789,11.42964277,1
101.6018243,0.8228258146,-1.416323247,-13.31971635,13.4200543,1
101.6118623,0.5084208827,-1.587663914,-15.31543654,15.40590033,1
101.6218993,0.1127561717,-1.6512939,-17.11428683,17.1941356,1
101.6319373,-0.2508364883,-1.552462945,-18.91235125,18.97762077,1
101.6419753,-0.834649177,-1.279544739,-20.74288292,20.79906406,1
101.6520123,-1.483711968,-0.8648686838,-22.61518944,22.68030406,1
101.6620503,-2.232061139,-0.2599748093,-23.80951832,23.9153266,1
101.6720883,-3.274654189,0.7409936661,-24.13732025,24.36970784,1
101.6821253,-3.91068361,1.732607766,-23.45292237,23.8397765,1
101.6921633,-4.085009281,2.277263917,-22.18686218,22.67443682,1
101.7022013,-2.768295838,1.606898184,-19.75780484,20.01540496,1
101.7122383,1.692229087,-2.116608597,-11.96932996,12.27226674,1
101.7222763,8.272984521,-8.610237302,-0.122106235,11.94124655,1
101.7323143,13.38365332,-14.26515148,11.17319881,22.52680835,1
101.7423513,17.15368654,-18.7458857,20.34195806,32.54923117,1
101.7523893,20.33710487,-19.76833684,30.96847728,41.99323233,1
101.7624273,21.48760068,-18.36688672,39.50220786,48.57451942,1
101.7724653,21.31607144,-14.44485162,44.76803252,51.64499371,1
101.7825023,19.42411477,-9.705205032,42.6850251,47.89048555,1
101.7925403,16.25456954,-7.045044091,31.8808581,36.47235653,1
101.8025783,12.5959059,-5.40111169,18.91277576,23.35641111,1
101.8126153,9.677789776,-3.706226943,8.782431956,13.58406582,1
101.8226533,7.413167247,-2.174523806,1.722803739,7.915279853,1
101.8326913,6.319009942,-1.431450432,-2.397878235,6.908600221,1
101.8427283,5.680096382,-1.32048592,-4.177197652,7.173294794,1
101.8527663,5.172034737,-1.808116077,-5.024614152,7.434108854,1
101.8628043,5.031365347,-2.727103373,-6.298116086,8.509876397,1
101.8728413,4.778477948,-3.57044144,-8.149261531,10.09912705,1
101.8828793,4.626877772,-4.719690042,-10.67697485,12.55712005,1
101.8929173,4.526894478,-5.583717896,-13.13001747,14.96890236,1
101.9029543,4.12707415,-6.654435468,-16.18277275,17.97766354,1
101.9129923,3.529289905,-7.567480531,-20.41683984,22.05833171,1
101.9230303,3.318419136,-7.349779336,-24.71756986,25.99979657,1
101.9330673,1.694315666,-5.507553819,-29.14854544,29.71264977,1
101.9431053,-2.108116101,-3.363169924,-33.77703295,34.00945487,1
101.9531433,-4.632571206,-1.805085758,-37.18802959,37.51890984,1
101.9631813,-3.546483643,-0.5450803667,-38.13942538,38.30783767,1
101.9732183,-0.3468680884,0.09222286999,-35.38504299,35.38686324,1
101.9832563,1.586138376,0.6289165753,-29.969836,30.01836839,1
101.9932943,1.171638614,0.3032848433,-25.19559144,25.22464165,1
102.0033313,0.2148939461,-0.4288084835,-23.23534513,23.24029517,1
102.0133693,0.3887468702,-1.148993078,-22.69621314,22.72860313,1
102.0234073,3.232479976,-4.448561961,-21.50362205,22.19559397,1
102.0334443,11.33040705,-11.16637511,-11.8515647,19.83748076,1
102.0434823,21.40424277,-20.00647289,7.026814812,30.12933276,1
102.0535203,25.03392528,-29.53982708,27.53038932,47.51022138,1
102.0635573,22.89596338,-33.92830978,45.08138247,60.89077425,1
102.0735953,22.24642894,-26.32210197,59.96984363,69.16746922,1
102.0836333,24.09876605,-14.79749252,68.09519531,73.73379099,1
102.0936703,23.98674275,-11.836597,62.01313677,67.53590148,1
102.1037083,21.70780682,-10.49009082,47.46738326,53.23930273,1
102.1137463,13.56253251,-6.401087308,28.38144454,32.10019628,1
102.1237843,7.686228125,-4.992257999,13.91196211,16.65963483,1
102.1338213,5.571327646,-2.678123587,5.507425765,8.279116875,1
102.1438593,4.355105913,-0.648837162,0.4961736703,4.431041129,1
102.1538973,2.984638432,0.103979428,-2.627013659,3.977446299,1
102.1639343,2.204381298,-0.04482175849,-4.795592748,5.278164046,1
102.1739723,2.658566989,-0.7466354983,-6.70654293,7.25280367,1
102.1840103,3.517835502,-1.326462798,-8.542006727,9.332767495,1
102.1940473,4.220847702,-2.050986173,-9.72818342,10.80090979,1
102.2040857,4.381646717,-2.956661552,-10.71403216,11.94701472,1
102.2141237,4.30278035,-3.566381133,-13.00263822,14.15279456,1
102.2241607,4.495295539,-3.863372911,-16.74467848,17.7628148,1
102.2341987,4.424520841,-3.955427966,-20.56095031,21.40033815,1
102.2442367,3.805141952,-4.095712025,-23.35834482,24.01803978,1
102.2542737,1.399090186,-3.933001555,-27.06453464,27.38457576,1
102.2643117,-2.017806879,-2.806666729,-32.75280893,32.93471445,1
102.2743497,-4.373772564,-0.9146439841,-38.03922749,38.30077399,1
102.2843867,-4.147942571,0.5101613796,-39.39427762,39.61533543,1
102.2944247,-2.446973796,2.396939172,-36.33214691,36.49325825,1
