Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
131.2248822,-0.1768380008,-7.614933025,5.677854559,9.500342575,1
131.2349112,-0.6119069153,-8.228024111,5.354333965,9.835837689,1
131.2449412,-1.169672488,-7.811717559,3.374871372,8.589576342,1
131.2549702,-1.307753462,-6.030181462,1.267084615,6.299111922,1
131.2650002,-1.265080921,-3.532088968,-0.08358126998,3.752741403,1
131.2750292,-1.25781634,-1.210826215,-0.6864759815,1.87602008,1
131.2850592,-1.385583118,0.7244045305,-0.893376199,1.800756378,1
131.2950882,-1.447241423,2.117258661,-0.9526332711,2.735836641,1
131.3051182,-1.359110726,2.937544665,-0.794023819,3.332690272,1
131.3151472,-1.200668066,3.355719987,-0.617104615,3.617081495,1
131.3251772,-0.947944462,3.292640224,-0.5696766063,3.473414715,1
131.3352062,-0.7838235705,2.633897586,-0.8286182126,2.870262014,1
131.3452362,-0.7253994343,1.476243612,-1.461124467,2.200087328,1
131.3552652,-0.01032051835,0.2568026948,-1.346660542,1.370966358,1
131.3652952,1.159418079,-0.8861057711,-0.5476840588,1.558650554,1
131.3753252,2.618375275,-1.830442793,0.3447448548,3.213294091,1
131.3853542,3.37527483,-2.393101645,0.3738218888,4.154414334,1
131.3953842,3.387842835,-2.52537151,-0.1323341664,4.227587098,1
131.4054132,3.443180592,-2.178408258,-0.3996525121,4.093980613,1
131.4154432,2.660368516,-1.614965295,-0.7540510833,3.202228378,1
131.4254722,2.177172303,-0.9935501128,-0.7506795788,2.508134943,1
131.4355022,1.547678315,-0.6567499065,-0.4830332226,1.749271191,1
131.4455312,0.4756153717,-0.3328901732,-0.3087505281,0.657535351,1
131.4555612,-0.5104551291,0.04997147441,-0.7402908307,0.9006065185,1
131.4655902,-1.078347531,0.2819422138,-1.329269169,1.734728028,1
131.4756202,-0.7702591266,0.5083844107,-1.359438463,1.643114958,1
131.4856492,-0.899345256,0.780734852,-1.168514008,1.668470493,1
131.4956792,-1.563003721,0.8876067513,-0.9878666923,2.051025836,1
131.5057082,-2.095347244,0.9427658755,-0.7440904246,2.415151782,1
131.5157382,-2.277313911,0.9829035026,-0.6045787096,2.55299302,1
131.5257672,-2.07227954,1.088785468,-0.5248033923,2.399002894,1
131.5357972,-1.883426461,1.067183515,-0.6064334464,2.248096398,1
131.5458262,-1.828162672,0.8826184916,-0.6140202087,2.120899567,1
131.5558562,-1.527359533,0.7168353099,-0.4843611252,1.755359138,1
131.5658852,-1.276414725,0.5405294788,-0.2917831143,1.416525345,1
