Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
0.00344,0.151,-0.858,-0.0666,0.874,0
0.0135,0.396,-1.31,-0.643,1.52,0
0.0235,0.385,-1.55,-1.41,2.13,0
0.0335,0.263,-1.23,-1.95,2.32,0
0.0435,0.459,-0.712,-2.15,2.31,0
0.0535,0.857,-0.134,-2.14,2.31,0
0.0635,1.49,0.22,-2.2,2.67,0
0.0735,1.96,0.151,-2.24,2.98,0
0.0835,2.03,0.0132,-1.91,2.79,0
0.0935,1.6,-0.28,-1.48,2.19,0
0.104,0.81,-0.681,-1.35,1.71,0
0.114,0.32,-1.12,-1.19,1.67,0
0.124,-0.0001,-1.34,-0.904,1.61,0
0.134,-0.242,-1.09,-0.664,1.3,0
0.144,-0.0576,-0.616,-0.868,1.07,0
0.154,0.511,-0.208,-1.56,1.66,0
0.164,0.867,0.0246,-2.48,2.63,0
0.174,0.389,0.271,-3.24,3.27,0
0.184,-0.285,0.477,-3.67,3.71,0
0.194,-0.641,0.528,-3.35,3.46,0
0.204,-0.717,0.523,-2.5,2.66,0
0.214,-0.566,0.344,-1.63,1.76,0
0.224,-0.322,0.254,-0.871,0.963,0
0.234,-0.316,0.275,0.185,0.458,0
0.244,-0.656,0.375,1.28,1.49,0
0.254,-1.1,0.668,1.86,2.27,0
0.264,-1.79,1.01,1.91,2.8,0
0.274,-2.25,1.27,1.8,3.15,0
0.284,-2.28,1.31,1.72,3.14,0
0.294,-2.03,1.22,1.68,2.9,0
0.304,-1.62,1.14,1.81,2.68,0
0.314,-1.35,1.23,2.17,2.83,0
0.324,-1.33,1.4,2.53,3.18,0
0.334,-1.53,1.35,2.45,3.19,0
0.344,-1.91,1.12,1.99,2.98,0
0.354,-2.38,0.815,1.08,2.74,0
0.364,-2.64,0.726,0.362,2.76,0
0.374,-2.75,0.873,0.455,2.92,0
0.384,-2.45,1.14,1.26,2.98,0
0.394,-1.59,1.17,2.45,3.14,0
0.404,-0.743,0.757,3.35,3.51,0
0.414,0.194,0.18,3.71,3.72,0
0.424,0.705,-0.331,3.1,3.19,0
0.434,-0.00794,-0.825,1.67,1.86,0
0.444,-1.59,-0.798,0.688,1.91,0
0.454,-2.28,-0.484,-0.0544,2.33,0
0.464,-1.78,0.00171,-0.397,1.82,0
0.474,-0.737,0.991,-0.369,1.29,0
0.484,0.177,2.28,-0.654,2.38,0
0.494,0.339,3.33,-1.46,3.65,0
0.504,-0.468,3.28,-1.81,3.77,0
0.514,-1.27,2.39,-1.44,3.06,0
0.524,-1.03,0.229,-0.988,1.44,0
0.534,-1.49,-1.17,0.31,1.92,0
0.544,0.213,-2.18,-1.51,2.66,0
0.554,0.963,-4.06,-3.31,5.33,0
0.564,1.39,-5.44,-4.61,7.26,0
0.574,1.12,-4.36,-3.69,5.82,0
0.584,-0.498,-4.17,-2.98,5.15,0
0.594,-1.54,-3.73,-2.38,4.68,0
0.604,-1.21,-2.78,-1.12,3.24,0
0.614,-0.629,-1.68,0.437,1.85,0
0.624,-0.102,-0.559,1.5,1.61,0
0.634,0.825,0.683,2.44,2.67,0
0.644,2.17,1.52,4.56,5.27,0
0.654,3.81,1.84,1.34,4.43,0
0.664,4.91,2.08,-1.47,5.54,0
0.674,3.25,2.07,-3.14,4.97,0
0.684,1.02,2.05,-4.15,4.74,0
0.694,-0.565,1.52,-3.93,4.25,0
0.704,-1.92,0.769,-1.78,2.73,0
0.714,-0.628,-0.51,1.9,2.07,0
0.724,2.16,-0.489,0.428,2.26,0
0.734,2.52,-0.836,-0.806,2.78,0
0.744,-0.0483,-2.24,0.807,2.39,0
0.754,-4.06,-3.02,-1.01,5.16,0
0.764,-5.76,-3.41,-0.687,6.73,0
0.774,-3.45,-3.47,-1.04,5.0,0
0.784,1.49,-2.23,-6.06,6.63,0
0.794,4.99,1.93,-6.8,8.65,0
0.804,4.09,3.85,-1.3,5.76,0
0.814,-1.68,3.12,2.96,4.62,0
0.824,-1.75,2.03,2.82,3.89,0
0.834,-0.187,-0.503,2.28,2.34,0
0.844,-0.147,-1.15,1.02,1.54,0
0.854,-0.765,-0.246,0.0727,0.807,0
0.864,-1.24,1.04,-0.0686,1.62,0
0.874,-0.139,2.11,0.451,2.16,0
0.884,1.81,2.39,1.46,3.33,0
0.894,3.38,1.66,2.49,4.52,0
0.905,4.15,0.638,3.47,5.45,0
0.915,4.69,-0.127,4.4,6.43,0
0.925,4.49,-0.714,5.16,6.88,0
0.935,3.99,-1.01,5.27,6.69,0
0.945,3.1,-1.48,3.93,5.22,0
0.955,2.12,-1.8,2.36,3.65,0
0.965,0.628,-1.86,0.349,2.0,0
0.975,-0.314,-1.24,-0.526,1.38,0
0.985,-0.275,-0.675,-1.64,1.79,0
0.995,0.0284,-0.352,-2.25,2.27,0
1.0,0.398,0.0622,-2.06,2.1,0
1.01,1.02,0.227,-1.18,1.58,0
1.02,1.45,-0.278,-0.502,1.56,0
1.03,1.6,-1.04,-0.271,1.93,0
1.04,1.74,-1.34,-0.425,2.24,0
1.05,1.55,-1.31,-1.07,2.29,0
1.06,1.23,-0.983,-1.98,2.53,0
1.07,0.99,-0.624,-2.86,3.09,0
1.08,0.929,-0.529,-3.17,3.35,0
1.09,0.63,-0.373,-2.95,3.04,0
1.1,0.414,-0.269,-2.48,2.53,0
1.11,-0.197,-0.452,-1.55,1.63,0
1.12,-1.07,-0.972,-1.76,2.28,0
1.13,-2.68,-1.78,-2.94,4.36,0
1.14,-4.24,-2.37,-3.06,5.74,0
1.15,-3.96,-2.4,-2.89,5.45,0
1.16,-2.77,-1.67,-2.93,4.36,0
1.17,-1.44,-0.591,-2.09,2.61,0
1.18,0.396,0.665,-1.15,1.39,0
1.19,0.868,1.4,-1.47,2.21,0
1.2,0.0672,1.2,-1.66,2.05,0
1.21,-0.66,0.689,-0.981,1.37,0
1.22,-0.978,0.122,-0.595,1.15,0
1.23,-1.11,-0.325,-0.27,1.19,0
1.24,-0.956,-0.206,0.375,1.05,0
1.25,-0.533,0.467,0.917,1.16,0
1.26,-0.138,1.23,1.04,1.62,0
1.27,0.0111,1.45,1.05,1.79,0
1.28,0.113,1.21,1.44,1.89,0
1.29,1.29,2.12,1.5,2.9,0
1.3,0.987,3.0,2.04,3.76,0
1.31,0.0349,2.92,2.33,3.73,0
1.33,-0.223,2.52,2.36,3.46,0
1.34,-0.204,2.47,2.47,3.5,0
1.35,-0.757,2.48,2.23,3.42,0
1.36,-1.32,1.94,1.6,2.84,0
1.37,-0.682,1.63,1.44,2.28,0
1.38,0.727,1.73,1.93,2.69,0
1.39,2.53,1.91,3.17,4.48,0
1.4,4.18,2.22,4.83,6.76,0
1.41,3.83,1.66,5.26,6.71,0
1.42,2.43,0.513,4.74,5.35,0
1.43,0.589,-1.12,3.4,3.62,0
1.44,-1.5,-2.53,1.76,3.43,0
1.45,-2.44,-1.05,0.271,2.66,0
1.46,-2.77,-0.188,-1.11,2.99,0
1.47,-2.52,-0.325,-1.33,2.86,0
1.48,-1.75,-0.667,0.767,2.03,0
1.49,-0.665,-1.11,1.6,2.06,0
1.5,-0.283,-0.955,1.16,1.53,0
1.51,0.28,-0.344,0.717,0.843,0
1.52,0.408,0.0522,0.941,1.03,0
1.53,-0.00127,-0.148,0.344,0.375,0
1.54,-0.707,-0.871,-0.392,1.19,0
1.55,-1.44,-1.44,-0.511,2.1,0
1.56,-1.88,-1.56,-0.436,2.48,0
1.57,-2.19,-1.55,-0.552,2.74,0
1.58,-2.15,-1.84,-0.637,2.9,0
1.59,-2.1,-2.14,-0.915,3.13,0
1.6,-2.16,-2.1,-1.45,3.34,0
1.61,-2.04,-1.99,-1.67,3.3,0
1.62,-1.42,-2.42,-0.888,2.94,0
1.63,-2.73,-1.69,-0.715,3.29,0
1.64,-3.01,-0.831,-0.754,3.21,0
1.65,-2.54,-0.501,-0.69,2.68,0
1.66,-2.13,-0.524,-1.35,2.57,0
1.67,-1.75,-0.64,-2.25,2.92,0
1.68,-1.58,-0.471,-2.95,3.38,0
1.69,-1.51,-0.178,-3.57,3.88,0
1.7,-1.25,0.0969,-3.77,3.97,0
1.71,-1.04,0.246,-3.37,3.54,0
1.72,-0.684,0.275,-2.22,2.34,0
1.73,-0.267,0.296,-0.857,0.945,0
1.74,-0.152,0.381,0.136,0.432,0
1.75,-0.0798,0.758,0.813,1.11,0
1.76,0.404,1.41,1.08,1.82,0
1.77,1.14,1.58,0.73,2.08,0
1.78,1.59,1.35,0.921,2.28,0
1.79,2.31,1.79,0.715,3.01,0
1.8,2.53,2.16,0.733,3.41,0
1.81,2.39,2.15,0.992,3.36,0
1.82,2.07,2.12,1.13,3.17,0
1.83,1.11,2.32,0.931,2.74,0
1.84,0.257,2.39,0.427,2.44,0
1.85,0.0467,2.45,0.0118,2.45,0
1.86,0.358,2.39,-0.302,2.44,0
1.87,1.12,2.24,-0.113,2.51,0
1.88,2.39,2.19,0.66,3.3,0
1.89,4.11,2.22,1.55,4.92,0
1.9,5.9,2.29,2.02,6.64,0
1.91,6.91,2.22,1.95,7.51,0
1.92,6.33,1.73,1.55,6.74,0
1.93,4.79,0.794,0.9,4.94,0
1.94,3.13,-0.223,0.334,3.16,0
1.95,1.95,-1.06,0.0281,2.22,0
1.96,1.12,-1.66,0.00646,2.0,0
1.97,0.276,-2.02,-0.0297,2.04,0
1.98,-0.483,-2.4,-0.25,2.46,0
1.99,-0.926,-2.68,-0.558,2.89,0
2.0,-1.07,-2.76,-0.976,3.11,0
2.01,-0.933,-2.64,-1.54,3.2,0
2.02,-0.739,-2.46,-1.92,3.2,0
2.03,-0.554,-2.25,-1.96,3.03,0
2.04,-0.627,-2.22,-1.89,2.98,0
2.05,-0.866,-2.33,-1.72,3.02,0
2.06,-1.19,-2.44,-1.36,3.04,0
2.07,-1.79,-2.52,-1.2,3.32,0
2.08,-2.4,-2.65,-1.22,3.78,0
2.09,-2.77,-2.72,-1.24,4.08,0
2.1,-2.78,-2.65,-1.19,4.02,0
2.11,-2.63,-2.44,-1.08,3.74,0
2.12,-2.56,-2.18,-0.965,3.5,0
2.13,-2.8,-2.0,-0.905,3.56,0
2.14,-3.03,-1.81,-0.876,3.63,0
2.15,-3.04,-1.59,-0.804,3.53,0
2.16,-2.72,-1.3,-0.681,3.09,0
2.17,-2.21,-0.905,-0.652,2.48,0
2.18,-1.42,-0.311,-0.601,1.57,0
2.19,-0.634,0.228,-0.563,0.878,0
2.2,-0.11,0.514,-0.633,0.823,0
2.21,0.408,0.815,-0.474,1.03,0
2.22,0.796,1.15,-0.29,1.42,0
2.23,0.961,1.42,-0.196,1.73,0
2.24,1.24,1.64,-0.043,2.06,0
2.25,1.69,1.87,0.301,2.54,0
2.26,2.05,2.17,0.901,3.12,0
2.27,2.06,2.25,1.33,3.33,0
2.28,1.77,2.09,1.4,3.08,0
2.29,1.46,1.96,1.37,2.8,0
2.3,1.33,2.0,1.17,2.67,0
2.31,1.46,2.22,0.965,2.82,0
2.32,1.84,2.58,0.789,3.27,0
2.33,1.94,2.89,0.565,3.53,0
2.34,1.44,2.96,0.339,3.3,0
2.35,0.674,2.76,0.158,2.85,0
2.36,0.384,2.41,0.224,2.45,0
2.37,0.793,2.19,0.735,2.44,0
2.38,1.7,2.19,1.56,3.19,0
2.39,2.84,2.27,2.48,4.4,0
2.4,3.67,2.29,3.07,5.31,0
2.41,3.7,2.09,3.09,5.25,0
2.42,2.6,1.57,2.58,3.98,0
2.43,0.82,0.746,1.71,2.04,0
2.44,-0.841,0.112,0.991,1.3,0
2.45,-1.94,-0.231,0.674,2.07,0
2.46,-2.14,-0.3,0.65,2.25,0
2.47,-1.63,-0.258,0.874,1.86,0
2.48,-0.784,-0.186,1.1,1.36,0
2.49,-0.0304,-0.187,1.15,1.17,0
2.5,0.629,-0.26,1.13,1.32,0
2.51,1.07,-0.366,1.01,1.52,0
2.52,1.04,-0.558,0.802,1.43,0
2.53,0.607,-0.932,0.475,1.21,0
2.54,-0.158,-1.43,0.0919,1.44,0
2.55,-1.0,-1.94,-0.264,2.2,0
2.56,-1.67,-2.32,-0.458,2.9,0
2.57,-2.08,-2.54,-0.678,3.36,0
2.58,-2.51,-2.68,-0.927,3.79,0
2.59,-3.02,-2.81,-1.15,4.28,0
2.6,-3.31,-2.86,-1.36,4.58,0
2.61,-3.3,-2.77,-1.5,4.56,0
2.62,-3.1,-2.56,-1.55,4.31,0
2.63,-2.9,-2.34,-1.53,4.02,0
2.64,-2.79,-2.18,-1.48,3.84,0
2.65,-2.57,-2.01,-1.39,3.55,0
2.66,-2.36,-1.81,-1.32,3.25,0
2.67,-2.39,-1.64,-1.43,3.23,0
2.68,-2.54,-1.5,-1.64,3.37,0
2.69,-2.55,-1.35,-1.72,3.36,0
2.7,-2.42,-1.16,-1.65,3.15,0
2.71,-2.17,-0.897,-1.64,2.87,0
2.72,-1.73,-0.638,-1.56,2.42,0
2.73,-1.09,-0.347,-1.48,1.87,0
2.74,-0.312,0.0457,-1.24,1.28,0
2.75,0.244,0.454,-0.639,0.821,0
2.76,0.443,0.716,0.0559,0.844,0
2.77,0.314,0.835,0.683,1.12,0
2.78,0.146,0.917,1.44,1.71,0
2.79,0.345,1.08,2.31,2.57,0
2.8,0.845,1.28,2.79,3.19,0
2.81,1.42,1.46,2.83,3.49,0
2.82,2.17,1.73,2.52,3.76,0
2.83,2.88,2.12,2.08,4.14,0
2.84,3.18,2.53,1.64,4.38,0
2.85,2.86,2.73,1.17,4.13,0
2.86,2.04,2.62,0.701,3.39,0
2.87,1.32,2.33,0.23,2.69,0
2.88,1.2,2.18,0.0592,2.49,0
2.89,1.63,2.26,0.267,2.8,0
2.9,2.28,2.24,0.584,3.25,0
2.91,3.01,2.01,0.677,3.68,0
2.92,3.77,1.75,0.629,4.2,0
2.93,4.46,1.62,0.572,4.78,0
2.94,4.83,1.42,0.525,5.06,0
2.95,4.55,0.984,0.288,4.66,0
2.96,3.58,0.305,0.00167,3.59,0
2.97,2.51,-0.33,-0.107,2.53,0
2.98,1.75,-0.796,-0.0506,1.92,0
2.99,1.29,-1.13,0.0404,1.71,0
3.0,0.971,-1.37,0.072,1.68,0
3.01,0.687,-1.6,-0.0571,1.74,0
3.02,0.394,-1.78,-0.317,1.85,0
3.03,0.134,-1.86,-0.554,1.94,0
3.04,-0.132,-1.88,-0.852,2.07,0
3.05,-0.491,-1.95,-1.22,2.35,0
3.06,-0.939,-2.0,-1.56,2.71,0
3.07,-1.34,-2.02,-1.68,2.95,0
3.08,-1.63,-2.0,-1.66,3.07,0
3.09,-1.82,-1.98,-1.73,3.2,0
3.1,-2.05,-2.01,-1.94,3.47,0
3.11,-2.33,-2.06,-2.16,3.79,0
3.12,-2.6,-2.03,-2.3,4.03,0
3.13,-2.68,-1.94,-2.28,4.02,0
3.14,-2.64,-1.77,-2.16,3.85,0
3.15,-2.68,-1.61,-2.03,3.73,0
3.16,-2.66,-1.5,-1.9,3.6,0
3.17,-2.54,-1.34,-1.66,3.31,0
3.18,-2.45,-1.14,-1.51,3.1,0
3.19,-2.45,-0.938,-1.43,2.98,0
3.2,-2.44,-0.804,-1.17,2.82,0
3.21,-2.29,-0.648,-0.865,2.54,0
3.22,-2.04,-0.459,-0.744,2.22,0
3.23,-1.83,-0.208,-0.813,2.01,0
3.24,-1.5,0.0491,-0.895,1.75,0
3.25,-1.06,0.346,-0.816,1.38,0
3.26,-0.519,0.709,-0.583,1.05,0
3.27,-0.0113,1.02,-0.376,1.08,0
3.28,0.166,1.2,-0.0532,1.21,0
3.29,0.126,1.35,0.411,1.42,0
3.3,0.254,1.51,0.988,1.82,0
3.31,0.776,1.78,1.53,2.47,0
3.32,1.56,2.21,2.03,3.38,0
3.33,2.4,2.72,2.56,4.44,0
3.34,3.01,3.23,2.83,5.24,0
3.35,2.9,3.53,2.71,5.31,0
3.36,2.03,3.52,2.37,4.7,0
3.37,0.962,3.32,1.92,3.95,0
3.38,0.55,3.18,1.57,3.59,0
3.39,1.2,3.2,1.67,3.8,0
3.4,2.66,3.17,2.32,4.74,0
3.41,4.29,2.94,3.1,6.06,0
3.42,5.43,2.71,3.82,7.17,0
3.43,5.64,2.37,4.2,7.42,0
3.44,4.52,1.68,3.85,6.17,0
3.45,2.36,0.63,2.83,3.74,0
3.46,0.0518,-0.429,1.6,1.66,0
3.47,-1.84,-1.19,0.726,2.31,0
3.48,-2.9,-1.65,0.321,3.35,0
3.49,-3.15,-1.71,0.28,3.6,0
3.5,-2.67,-1.45,0.457,3.07,0
3.51,-1.76,-1.06,0.706,2.17,0
3.52,-0.886,-0.756,0.731,1.38,0
3.53,-0.313,-0.66,0.4,0.833,0
3.54,-0.114,-0.649,-0.119,0.67,0
3.55,-0.235,-0.714,-0.605,0.964,0
3.56,-0.546,-0.89,-0.958,1.42,0
3.57,-0.959,-1.1,-1.25,1.93,0
3.58,-1.51,-1.3,-1.49,2.49,0
3.59,-2.07,-1.57,-1.58,3.04,0
3.6,-2.54,-1.83,-1.4,3.43,0
3.61,-2.87,-2.06,-0.991,3.67,0
3.62,-2.96,-2.24,-0.482,3.74,0
3.63,-2.84,-2.3,-0.171,3.66,0
3.64,-2.7,-2.26,-0.211,3.53,0
3.65,-2.61,-2.16,-0.444,3.41,0
3.66,-2.54,-1.98,-0.721,3.3,0
3.67,-2.6,-1.8,-1.04,3.33,0
3.68,-2.68,-1.63,-1.42,3.44,0
3.69,-2.64,-1.44,-1.75,3.48,0
3.7,-2.62,-1.2,-1.8,3.4,0
3.71,-2.59,-0.935,-1.68,3.22,0
3.72,-2.37,-0.737,-1.53,2.91,0
3.73,-1.85,-0.562,-1.26,2.31,0
3.74,-1.23,-0.362,-0.815,1.52,0
3.75,-0.558,-0.142,-0.353,0.676,0
3.76,0.0393,0.243,0.0546,0.252,0
3.77,0.551,0.576,0.391,0.888,0
3.78,1.03,0.767,0.836,1.53,0
3.79,1.58,0.964,1.34,2.29,0
3.8,2.15,1.19,1.74,3.01,0
3.81,2.63,1.39,1.8,3.48,0
3.82,3.2,1.66,1.67,3.97,0
3.83,3.64,2.04,1.49,4.43,0
3.84,3.8,2.42,1.15,4.65,0
3.85,3.63,2.62,0.732,4.53,0
3.86,2.94,2.64,0.198,3.95,0
3.87,2.12,2.51,-0.429,3.32,0
3.88,1.7,2.36,-0.893,3.04,0
3.89,1.7,2.23,-1.11,3.02,0
3.9,2.01,2.15,-1.14,3.16,0
3.91,2.82,1.98,-0.931,3.57,0
3.92,3.78,1.74,-0.485,4.19,0
3.93,4.56,1.41,-0.0397,4.78,0
3.94,4.83,1.03,0.146,4.94,0
3.95,4.54,0.573,0.123,4.58,0
3.96,3.71,-0.111,0.0288,3.71,0
3.97,2.62,-0.862,0.00644,2.76,0
3.98,1.44,-1.54,0.0709,2.1,0
3.99,0.408,-2.11,0.235,2.16,0
4.0,-0.272,-2.53,0.318,2.57,0
4.01,-0.629,-2.77,0.158,2.84,0
4.02,-0.664,-2.8,-0.134,2.88,0
4.03,-0.541,-2.68,-0.443,2.77,0
4.04,-0.392,-2.49,-0.921,2.68,0
4.05,-0.276,-2.29,-1.49,2.74,0
4.06,-0.229,-2.01,-1.86,2.74,0
4.07,-0.636,-1.9,-2.01,2.84,0
4.08,-1.2,-2.03,-2.11,3.16,0
4.09,-1.67,-2.19,-1.96,3.38,0
4.1,-1.93,-2.27,-1.66,3.41,0
4.11,-1.96,-2.22,-1.43,3.29,0
4.12,-2.12,-2.05,-1.13,3.16,0
4.13,-2.33,-2.01,-0.951,3.22,0
4.14,-2.57,-1.97,-0.903,3.36,0
4.15,-2.81,-1.87,-0.931,3.5,0
4.16,-2.91,-1.72,-0.967,3.52,0
4.17,-2.8,-1.46,-0.932,3.29,0
4.18,-2.59,-1.11,-0.866,2.94,0
4.19,-2.25,-0.732,-0.976,2.56,0
4.2,-1.99,-0.446,-1.1,2.32,0
4.21,-1.86,-0.171,-1.08,2.16,0
4.22,-1.67,0.117,-0.978,1.94,0
4.23,-1.32,0.456,-0.839,1.63,0
4.24,-0.862,0.792,-0.663,1.34,0
4.25,-0.535,1.08,-0.407,1.27,0
4.26,-0.254,1.29,0.128,1.33,0
4.27,0.0441,1.41,0.889,1.66,0
4.28,0.0471,1.48,1.63,2.2,0
4.29,-0.185,1.47,2.33,2.76,0
4.3,-0.343,1.52,2.89,3.28,0
4.31,-0.417,1.68,3.34,3.76,0
4.32,-0.266,2.03,3.36,3.94,0
4.33,0.192,2.53,3.04,3.97,0
4.34,0.929,3.19,2.73,4.3,0
4.35,1.4,3.88,2.41,4.78,0
4.36,1.32,4.19,2.07,4.85,0
4.37,0.946,4.19,1.66,4.61,0
4.38,0.876,4.2,1.46,4.54,0
4.39,1.96,4.34,1.94,5.14,0
4.4,3.9,4.46,2.67,6.5,0
4.41,5.86,4.48,3.16,8.02,0
4.42,6.86,4.31,3.2,8.71,0
4.43,6.01,3.59,2.62,7.47,0
4.44,3.71,2.23,1.77,4.67,0
4.45,1.24,0.806,0.893,1.73,0
4.46,-0.791,-0.254,0.418,0.93,0
4.47,-2.01,-0.964,0.321,2.25,0
4.48,-2.39,-1.31,0.513,2.78,0
4.49,-2.01,-1.37,0.905,2.59,0
4.5,-1.17,-1.25,1.24,2.11,0
4.51,-0.531,-1.16,1.18,1.74,0
4.52,-0.177,-1.24,0.855,1.51,0
4.53,-0.157,-1.45,0.38,1.5,0
4.54,-0.488,-1.72,-0.0613,1.79,0
4.55,-1.0,-2.01,-0.413,2.28,0
4.56,-1.49,-2.24,-0.632,2.77,0
4.57,-1.93,-2.48,-0.727,3.22,0
4.58,-2.29,-2.72,-0.718,3.63,0
4.59,-2.42,-2.88,-0.648,3.82,0
4.6,-2.32,-2.9,-0.543,3.75,0
4.61,-2.14,-2.79,-0.401,3.54,0
4.62,-2.17,-2.73,-0.508,3.52,0
4.63,-2.33,-2.82,-0.765,3.74,0
4.64,-2.45,-2.91,-0.976,3.93,0
4.65,-2.46,-2.84,-1.19,3.94,0
4.66,-2.43,-2.61,-1.39,3.83,0
4.67,-2.38,-2.42,-1.51,3.71,0
4.68,-2.43,-2.3,-1.57,3.69,0
4.69,-2.56,-2.19,-1.6,3.73,0
4.7,-2.77,-2.05,-1.7,3.84,0
4.71,-2.87,-1.81,-1.87,3.88,0
4.72,-2.46,-1.43,-1.88,3.41,0
4.73,-1.7,-0.817,-1.65,2.5,0
4.74,-0.842,-0.12,-0.987,1.3,0
4.75,-0.0523,0.383,-0.184,0.428,0
4.76,0.657,0.677,0.45,1.05,0
4.77,1.28,1.06,0.984,1.93,0
4.78,1.8,1.55,1.48,2.79,0
4.79,2.19,1.83,1.93,3.45,0
4.8,2.43,1.87,2.09,3.71,0
4.81,2.52,1.95,1.89,3.71,0
4.82,2.59,2.23,1.56,3.75,0
4.83,2.43,2.66,1.1,3.76,0
4.84,1.84,2.91,0.61,3.5,0
4.85,1.2,3.0,0.0986,3.24,0
4.86,0.83,3.03,-0.385,3.16,0
4.87,0.881,2.87,-0.684,3.08,0
4.88,1.38,2.72,-0.683,3.13,0
4.89,2.7,2.64,-0.13,3.78,0
4.9,4.54,2.65,0.687,5.3,0
4.91,6.11,2.68,1.42,6.82,0
4.92,6.89,2.52,1.73,7.53,0
4.93,6.31,1.85,1.5,6.75,0
4.94,4.42,0.719,1.09,4.61,0
4.95,2.45,-0.437,0.729,2.59,0
4.96,1.01,-1.34,0.625,1.79,0
4.97,0.156,-1.99,0.675,2.11,0
4.98,-0.273,-2.36,0.652,2.46,0
4.99,-0.222,-2.51,0.574,2.59,0
5.0,0.18,-2.48,0.264,2.5,0
5.01,0.714,-2.22,-0.399,2.36,0
5.02,1.03,-1.96,-1.23,2.53,0
5.03,1.05,-1.86,-1.92,2.87,0
5.04,0.735,-1.92,-2.32,3.1,0
5.05,0.163,-2.12,-2.5,3.28,0
5.06,-0.441,-2.36,-2.6,3.54,0
5.07,-1.07,-2.58,-2.62,3.83,0
5.08,-1.69,-2.8,-2.56,4.15,0
5.09,-2.07,-2.97,-2.51,4.41,0
5.1,-2.17,-3.0,-2.47,4.45,0
5.11,-2.21,-2.9,-2.33,4.33,0
5.12,-2.42,-2.78,-2.12,4.25,0
5.13,-2.64,-2.75,-2.08,4.34,0
5.14,-2.7,-2.59,-2.1,4.29,0
5.15,-2.69,-2.32,-1.94,4.05,0
5.16,-2.57,-2.01,-1.74,3.7,0
5.17,-2.41,-1.72,-1.54,3.34,0
5.18,-2.18,-1.44,-1.41,2.96,0
5.19,-1.92,-1.08,-1.44,2.64,0
5.2,-1.83,-0.746,-1.5,2.48,0
5.21,-1.68,-0.465,-1.49,2.29,0
5.22,-1.52,-0.171,-1.4,2.07,0
5.23,-1.32,0.186,-1.24,1.82,0
5.24,-1.11,0.579,-0.918,1.55,0
5.25,-0.785,1.05,-0.377,1.36,0
5.26,-0.239,1.53,0.44,1.61,0
5.27,0.479,2.13,1.13,2.46,0
5.28,1.02,2.72,1.6,3.32,0
5.29,1.4,3.2,2.05,4.05,0
5.3,1.68,3.63,2.46,4.69,0
5.31,1.79,3.92,2.72,5.09,0
5.32,1.6,4.14,2.78,5.24,0
5.33,1.03,4.29,2.7,5.17,0
5.34,0.347,4.28,2.42,4.93,0
5.35,-0.214,4.25,1.9,4.66,0
5.36,-0.00983,4.35,1.61,4.64,0
5.37,1.33,4.56,2.0,5.16,0
5.38,3.53,4.85,2.69,6.57,0
5.39,5.86,4.98,3.52,8.45,0
5.4,7.25,4.76,4.31,9.69,0
5.41,6.79,3.86,4.39,8.96,0
5.42,4.57,2.26,3.8,6.36,0
5.43,1.86,0.513,2.72,3.34,0
5.44,-0.7,-0.837,1.66,1.99,0
5.45,-2.59,-1.82,0.823,3.27,0
5.46,-3.57,-2.38,0.246,4.3,0
5.47,-3.64,-2.5,0.0508,4.42,0
5.48,-2.89,-2.28,0.108,3.68,0
5.49,-1.75,-1.93,0.266,2.62,0
5.5,-0.9,-1.73,0.223,1.96,0
5.51,-0.298,-1.73,0.0208,1.75,0
5.52,-0.00162,-1.77,-0.135,1.77,0
5.53,-0.171,-1.9,-0.319,1.93,0
5.54,-0.765,-2.13,-0.668,2.36,0
5.55,-1.34,-2.42,-0.923,2.91,0
5.56,-1.8,-2.62,-1.07,3.35,0
5.57,-2.18,-2.75,-1.15,3.7,0
5.58,-2.46,-2.84,-1.21,3.94,0
5.59,-2.62,-2.9,-1.25,4.1,0
5.6,-2.7,-2.89,-1.25,4.15,0
5.61,-2.77,-2.89,-1.27,4.2,0
5.62,-2.7,-2.81,-1.29,4.1,0
5.63,-2.51,-2.56,-1.32,3.82,0
5.64,-2.43,-2.29,-1.39,3.61,0
5.65,-2.4,-2.09,-1.43,3.49,0
5.66,-2.4,-1.9,-1.43,3.38,0
5.67,-2.39,-1.71,-1.49,3.3,0
5.68,-2.34,-1.51,-1.49,3.15,0
5.69,-2.18,-1.25,-1.38,2.87,0
5.7,-1.83,-0.906,-1.3,2.42,0
5.71,-1.27,-0.522,-1.14,1.78,0
5.72,-0.54,-0.153,-0.848,1.02,0
5.73,0.327,0.272,-0.566,0.708,0
5.74,1.2,0.781,-0.15,1.44,0
5.75,1.61,1.16,0.269,2.0,0
5.76,1.57,1.3,0.569,2.12,0
5.77,1.58,1.3,0.945,2.25,0
5.78,1.8,1.33,1.37,2.62,0
5.79,2.14,1.43,1.75,3.11,0
5.8,2.45,1.55,1.97,3.5,0
5.81,2.68,1.64,1.74,3.59,0
5.82,2.51,1.84,1.24,3.35,0
5.83,1.93,2.0,0.521,2.83,0
5.84,1.11,2.06,-0.188,2.35,0
5.85,0.544,1.98,-0.727,2.18,0
5.86,0.462,1.94,-1.05,2.25,0
5.87,0.758,1.99,-1.16,2.42,0
