"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.196933400E1,3.431426811E-1,2.225925948E0,-4.836468878E0,5.335159270E0
6.197936300E1,2.388453108E-1,1.977045938E0,-3.648087786E0,4.156236545E0
6.198939200E1,2.524582136E-1,1.271941313E0,-2.714440643E0,3.008281546E0
6.199942100E1,6.227980489E-1,8.006799969E-1,-1.324086489E0,1.667984082E0
6.200945000E1,1.345999807E-1,4.007795629E-1,1.560078944E0,1.616350124E0
6.201948000E1,2.819609249E-1,6.185766515E-1,5.026714472E0,5.072474486E0
6.202950900E1,-7.471683258E-1,1.905578637E0,6.286327515E0,6.611157544E0
6.203953800E1,4.471991462E-1,-7.630493635E-1,2.846840901E0,2.981062650E0
6.204956700E1,-1.450483704E0,-1.536982442E0,-2.412651810E0,3.207351985E0
6.205959600E1,-8.378633183E-1,1.358333047E0,-2.722382331E0,3.155701058E0
6.206962500E1,2.451018316E0,8.332568818E-1,-9.337015218E-1,2.752018595E0
6.207965400E1,2.281181259E0,-1.223123494E0,6.677090505E-1,2.673135686E0
6.208968300E1,1.150713914E0,-2.735412852E0,-6.489678472E-1,3.037726987E0
6.209971200E1,5.310979199E-1,-3.070553033E0,-1.451146193E0,3.437467993E0
6.210974100E1,-9.846693617E-1,-1.763417330E0,-7.897492120E-1,2.168621278E0
6.211977000E1,-3.871762496E0,-1.422502438E0,1.187014014E-1,4.126517664E0
6.212980000E1,-1.308868818E0,-2.592114553E0,3.593196172E0,4.619875991E0
6.213982900E1,4.855463558E-1,-2.069619641E0,6.755806307E0,7.082372454E0
6.214985800E1,1.784713474E0,1.541672201E0,9.963742011E0,1.023904831E1
6.215988700E1,8.091993316E0,4.028128152E0,6.330559947E0,1.103549552E1
6.216991600E1,6.127312485E0,2.197763711E0,-8.777157475E-1,6.568447956E0
6.217994500E1,2.395205473E0,2.023408511E0,-6.491941345E0,7.209472497E0
6.218997400E1,2.366064119E-1,1.322347820E-2,-8.381923411E0,8.385272657E0
6.220000300E1,-6.561289322E-1,-2.464499656E0,-4.136923200E0,4.859876264E0
6.221003200E1,-3.128779607E0,8.230388725E-1,-1.628199445E0,3.621834928E0
6.222006100E1,-7.733755463E0,3.139146135E0,-8.734921575E-1,8.392151129E0
6.223009100E1,-7.077470995E0,2.947643391E0,4.369624257E-3,7.666760485E0
6.224012000E1,-4.978330516E0,4.995982676E0,-1.698579310E0,7.254570235E0
6.225014900E1,-5.205666168E0,7.357528067E0,-2.544742751E0,9.365249338E0
6.226017800E1,4.056052700E0,5.087496863E0,-5.858689059E0,8.755479731E0
6.227020700E1,8.131646794E0,2.617052928E0,-2.546666484E0,8.913930435E0
6.228023600E1,6.866138003E0,8.749358350E-1,2.992435036E-1,6.928124600E0
6.229026500E1,4.898550521E0,8.558803439E-1,3.154175234E-1,4.982751909E0
6.230029400E1,2.796661266E0,3.776413119E0,7.520624453E-1,4.759013365E0
6.231032300E1,7.836888653E-1,6.371434908E0,1.342303197E0,6.558287040E0
6.232035200E1,-1.008403210E0,6.414939362E0,2.492122487E0,6.955501315E0
6.233038200E1,-2.064845390E0,6.462273742E0,1.603907041E0,6.971161036E0
6.234041100E1,-2.848667572E0,6.191873347E0,-7.471642327E-1,6.856563051E0
6.235044000E1,-4.332685057E0,5.337563565E0,-2.252117089E0,7.234208733E0
6.236046900E1,-5.687324710E0,3.648761385E0,-1.993437438E0,7.045063152E0
6.237049800E1,-5.479706454E0,8.103083146E-1,-1.121956650E0,5.651775749E0
6.238052700E1,-3.485622607E0,-7.802816927E-1,2.454833039E0,4.334121563E0
6.239055600E1,-3.718253497E0,6.652698845E-1,4.385138090E0,5.787696359E0
6.240058500E1,-3.582823504E0,1.183371198E0,4.089231555E0,5.564063835E0
6.241061400E1,-1.565202566E0,4.525033309E0,2.631787326E0,5.463706622E0
6.242064300E1,-5.664061855E-1,5.836027590E0,2.268565891E0,6.287004470E0
6.243067300E1,-1.990424368E-1,5.418843371E0,2.221612165E0,5.859952388E0
6.244070200E1,-2.507658832E-2,4.643175132E0,7.326374102E-1,4.700687366E0
6.245073100E1,-1.261158901E-1,4.022301401E0,-1.675986253E0,4.359328355E0
6.246076000E1,8.242890072E-1,3.235472581E0,-6.865341613E0,7.634176488E0
6.247078900E1,9.882952932E-1,3.888491964E0,-5.273593857E0,6.626302854E0
6.248081800E1,4.488818286E-1,4.763523694E0,2.219755089E-1,4.789773064E0
6.249084700E1,9.545156360E-1,5.171832424E0,2.167665753E0,5.688385143E0
6.250087600E1,1.112051832E0,5.008686336E0,1.795339619E0,5.435700731E0
6.251090500E1,1.060821452E0,4.230628924E0,1.159623317E0,4.513124138E0
6.252093400E1,1.530871663E0,-3.065212888E1,-1.021533718E1,3.234578314E1
6.253096400E1,-2.798183296E0,-4.946614400E1,-1.508051296E1,5.178948834E1
6.254099300E1,2.187517635E0,-2.995690196E1,1.868691770E0,3.009473737E1
6.255102200E1,8.707494040E0,-1.729536691E1,1.117879225E1,2.235879168E1
6.256105100E1,3.461577394E0,-3.889975988E0,8.877634567E0,1.029207592E1
6.257108000E1,-2.050547486E0,1.308820286E0,5.623029896E0,6.126681055E0
6.258110900E1,-3.880422807E0,3.029337764E0,3.693456332E0,6.154363340E0
6.259113800E1,-4.265532124E0,3.538859459E0,2.098666855E0,5.926440174E0
6.260116700E1,-3.790121917E0,2.545091829E0,-2.456941545E-2,4.565426619E0
6.261119600E1,-2.804933322E0,6.808480364E-1,-2.474515936E0,3.801898751E0
6.262122500E1,-2.040803101E0,-1.480620253E-1,-3.855424206E0,4.364756060E0
6.263125500E1,-3.256429295E0,4.908275610E-1,-1.469618717E0,3.606247720E0
6.264128400E1,-5.175133177E0,3.876896936E-1,1.726400362E0,5.469256340E0
6.265131300E1,-5.440278094E0,-6.601559097E-1,2.894074125E0,6.197426612E0
6.266134200E1,-5.225680602E0,-1.000259793E0,3.334640189E0,6.279178497E0
6.267137100E1,-4.468566747E0,-4.434148282E-1,3.249983032E0,5.543202611E0
6.268140000E1,-3.569052726E0,4.584515280E-1,2.823302350E0,4.573767738E0
6.269142900E1,-2.726008775E0,1.231234167E0,2.413086258E0,3.843181846E0
6.270145800E1,-1.921944702E0,1.684564703E0,1.837952957E0,3.147967717E0
6.271148700E1,-1.115283661E0,1.822146179E0,4.195564707E-1,2.177177525E0
6.272151600E1,8.343357662E-1,1.441831579E0,-1.054928219E1,1.067999762E1
6.273154600E1,1.488430379E0,6.995772529E-1,-9.257525829E0,9.402479343E0
6.274157500E1,-6.670540161E-2,5.776171982E-2,-4.414984617E0,4.415866302E0
6.275160400E1,6.669363409E-2,-1.185832876E-1,-2.393955338E0,2.397818216E0
6.276163300E1,6.015267554E-1,2.503193021E-3,1.972396817E0,2.062083875E0
6.277166200E1,2.003809668E0,1.038051517E0,4.694779733E0,5.209007668E0
6.278169100E1,2.903418852E0,2.120919603E0,4.577037568E0,5.820430731E0
6.279172000E1,3.164149999E0,1.843940506E0,3.802357800E0,5.279193750E0
6.280174900E1,2.294071446E0,1.219653171E0,3.289760178E0,4.191997100E0
6.281177800E1,2.988021923E0,2.802570462E-3,3.782466742E0,4.820304713E0
6.282180700E1,2.888582712E0,-1.707647756E0,3.551701698E0,4.886159627E0
6.283183700E1,2.368836723E0,-3.097735569E0,1.840197119E0,4.312038788E0
6.284186600E1,1.730728178E0,-3.116969985E0,2.459055313E-1,3.573708361E0
6.285189500E1,2.174431567E0,-2.002878937E0,-9.633115295E-1,3.109283805E0
6.286192400E1,2.550884081E0,-8.734740311E-1,-2.173888360E0,3.463489148E0
6.287195300E1,2.298290358E0,-2.421823168E-1,-2.907249948E0,3.713878445E0
6.288198200E1,1.621212899E0,1.167396605E-2,-3.245137736E0,3.627586867E0
6.289201100E1,4.618864748E-1,1.981188691E-1,-3.117246851E0,3.157501882E0
6.290204058E1,-5.653317596E-1,3.469854712E-1,-2.455013426E0,2.543047352E0
6.291206958E1,-1.474392238E0,4.105505526E-1,-1.629866924E0,2.235810908E0
6.292209858E1,-2.064103378E0,4.060487813E-1,-1.038580982E0,2.346070934E0
6.293212858E1,-2.087243734E0,4.726596773E-1,-6.434118229E-1,2.234719747E0
6.294215758E1,-1.715958696E0,4.790998006E-1,-3.580191672E-1,1.817203508E0
6.295218658E1,-1.066711937E0,5.596960670E-1,-3.868585119E-1,1.265224704E0
6.296221558E1,-4.280009830E-1,4.818386364E-1,-3.097199965E-1,7.150383131E-1
6.297224458E1,1.684037577E-1,2.503719270E-1,-1.293845567E-1,3.283082255E-1
6.298227358E1,7.048751226E-1,-7.498761714E-2,1.333565703E-1,7.212877762E-1
6.299230258E1,1.067768236E0,-4.013634074E-1,4.746328202E-1,1.235515239E0
6.300233158E1,1.212776846E0,-5.641621703E-1,7.371312878E-1,1.527242341E0
6.301236058E1,1.033370529E0,-4.986797869E-1,7.770671859E-1,1.385774004E0
6.302239058E1,4.488240874E-1,-2.355468965E-1,6.683472741E-1,8.388167145E-1
6.303241958E1,-3.805056582E-1,-5.204021931E-5,4.755110720E-1,6.090117718E-1
6.304244858E1,-9.867522861E-1,1.149071431E-1,2.001981390E-1,1.013391840E0
6.305247758E1,-1.400620841E0,1.454220074E-1,-8.319710791E-3,1.408174534E0
6.306250658E1,-1.548801126E0,1.126121110E-1,-1.431070948E-1,1.559469800E0
6.307253558E1,-1.533842341E0,1.185522974E-1,-2.186367488E-1,1.553875478E0
6.308256458E1,-1.312015790E0,1.343228227E-1,-2.982807961E-1,1.352183230E0
6.309259358E1,-9.225502968E-1,1.262992734E-1,-3.407239804E-1,9.915358729E-1
6.310262258E1,-5.001488999E-1,2.588445425E-2,-2.455532366E-1,5.577771231E-1
6.311265158E1,-2.269785328E-1,-5.155373096E-2,-1.077030811E-1,2.564702618E-1
6.312268158E1,-6.417246088E-2,-6.963741481E-2,-3.619426489E-3,9.476589326E-2
6.313271058E1,1.908691987E-2,-3.911845744E-2,1.027317783E-1,1.115723196E-1
6.314273958E1,1.336455689E-1,-1.768431902E-2,7.716424316E-2,1.553325261E-1
6.315276858E1,2.441563368E-1,4.785127401E-2,6.205386847E-2,2.564229783E-1
6.316279758E1,3.348196082E-1,1.332030809E-1,2.970151663E-2,3.615652235E-1
6.317282658E1,3.909539017E-1,1.734009343E-1,2.023048908E-2,4.281613130E-1
6.318285558E1,3.479248264E-1,1.397923082E-1,5.639610261E-2,3.791755460E-1
6.319288458E1,2.703585872E-1,5.332192898E-2,4.169474065E-2,2.787031489E-1
6.320291358E1,1.330188936E-1,3.686084747E-3,2.890775710E-2,1.361736821E-1
6.321294358E1,9.512908235E-2,1.008410811E-2,-2.453374743E-2,9.875796833E-2
6.322297258E1,1.848673242E-1,1.611960411E-2,-2.665833324E-2,1.874738273E-1
6.323300158E1,2.736881380E-1,8.130377948E-2,-7.747560740E-3,2.856142961E-1
6.324303058E1,2.783124085E-1,1.350098705E-1,3.095018953E-2,3.108751777E-1
6.325305958E1,3.395081981E-1,9.093765199E-2,8.270623416E-2,3.610758844E-1
6.326308858E1,3.745186941E-1,-2.906066179E-3,1.456035635E-1,4.018371501E-1
6.327311758E1,3.058003154E-1,-1.353595340E-1,2.014707854E-1,3.904183830E-1
6.328314658E1,1.665994531E-1,-1.581689376E-1,1.801304948E-1,2.919242808E-1
6.329317558E1,4.027708322E-3,-1.318412644E-1,1.931159914E-1,2.338634806E-1
6.330320458E1,-6.266548723E-2,-6.206468582E-2,2.301034310E-1,2.464276314E-1
6.331323458E1,-1.198755223E-1,-2.897880077E-2,2.488484350E-1,2.777327048E-1
6.332326358E1,-1.743395586E-1,-2.546287000E-2,2.797515544E-1,3.306109067E-1
6.333329258E1,-2.074086329E-1,-2.132654965E-2,2.296938336E-1,3.102135070E-1
6.334332158E1,-2.470303895E-1,-5.460129976E-3,2.059111610E-1,3.216414659E-1
6.335335058E1,-2.285797928E-1,3.979790390E-2,1.452764118E-1,2.737477501E-1
6.336337958E1,-1.558905700E-1,6.253129363E-2,1.069806576E-1,1.991403866E-1
6.337340858E1,-6.677783400E-2,5.897501707E-2,1.096937656E-1,1.413154414E-1
6.338343758E1,-9.482429624E-3,4.718001366E-2,1.613515770E-1,1.683751810E-1
6.339346658E1,-7.406668067E-3,1.325505316E-2,1.983211827E-1,1.989016005E-1
6.340349658E1,-8.402843580E-2,-1.999221504E-2,2.334573939E-1,2.489233245E-1
6.341352558E1,-1.137441319E-1,-4.198066950E-2,2.642157948E-1,2.907061925E-1
6.342355458E1,-1.537129207E-1,-4.714259148E-2,2.711061537E-1,3.151961810E-1
6.343358358E1,-1.597472472E-1,-4.057850718E-2,2.683100152E-1,3.148905564E-1
6.344361258E1,-1.635463294E-1,2.369876504E-3,2.333059511E-1,2.849292631E-1
6.345364158E1,-1.599653484E-1,4.766007006E-2,1.397882152E-1,2.177180288E-1
6.346367058E1,-1.676235929E-1,6.854106188E-2,9.264211535E-2,2.034160947E-1
6.347369958E1,-1.927211581E-1,9.437230647E-2,1.107369089E-1,2.414751333E-1
6.348372858E1,-2.314675865E-1,1.027811873E-1,1.097180316E-1,2.760059103E-1
6.349375758E1,-2.563457349E-1,8.753106415E-2,6.369956732E-2,2.782668824E-1
6.350378758E1,-2.339131844E-1,7.031510711E-2,5.218201429E-2,2.497649990E-1
6.351381658E1,-1.795187299E-1,3.831563473E-2,2.297926515E-2,1.849948888E-1
6.352384558E1,-1.306557414E-1,3.323908210E-2,-2.874871284E-2,1.378486410E-1
6.353387458E1,-9.432260513E-2,4.993873000E-2,-5.971702874E-2,1.222978091E-1
6.354390358E1,-1.308748658E-1,1.153100163E-1,-4.186635643E-2,1.793806627E-1
6.355393258E1,-1.689339539E-1,1.993882996E-1,-9.421033859E-3,2.615016839E-1
6.356396158E1,-1.977146803E-1,2.784906024E-1,-3.946724385E-2,3.438106656E-1
6.357399058E1,-2.255887958E-1,3.456727713E-1,-1.160072967E-1,4.287629445E-1
6.358401958E1,-2.152208054E-1,3.380193508E-1,-1.560680330E-1,4.300398906E-1
6.359404958E1,-1.605125016E-1,2.838431436E-1,-1.695558053E-1,3.675328073E-1
6.360407858E1,-1.636448550E-1,1.639635283E-1,-1.376557356E-1,2.694675838E-1
6.361410758E1,-2.603651109E-1,3.888398409E-3,-8.488256782E-2,2.738798294E-1
6.362413658E1,-4.078391987E-1,-7.588984251E-2,-8.006943226E-2,4.224963836E-1
6.363416558E1,-5.435926889E-1,-5.378619790E-2,-1.118607438E-1,5.575829916E-1
6.364419458E1,-6.005083166E-1,1.355671102E-1,-2.025531051E-1,6.480867535E-1
6.365422358E1,-4.978103060E-1,3.581571615E-1,-2.840799558E-1,6.758646864E-1
6.366425258E1,-3.713949654E-1,4.791956949E-1,-3.045779550E-1,6.784765766E-1
6.367428158E1,-2.754765089E-1,4.640987688E-1,-2.903727293E-1,6.128550368E-1
6.368431158E1,-1.907342742E-1,3.109917659E-1,-2.282712060E-1,4.303523966E-1
6.369434058E1,-1.648527436E-1,1.178845453E-1,-2.136981905E-1,2.945167393E-1
6.370436958E1,-1.941326760E-1,-6.482807994E-3,-2.374557200E-1,3.067812603E-1
6.371439858E1,-1.789182208E-1,-1.845790565E-2,-2.614044535E-1,3.173085444E-1
6.372442758E1,-1.602644335E-1,1.068648827E-1,-3.127541167E-1,3.673144828E-1
6.373445658E1,-1.182698768E-1,2.426097482E-1,-3.126979834E-1,4.130705539E-1
6.374448558E1,-1.127793413E-1,3.414896733E-1,-1.897164202E-1,4.066038574E-1
6.375451458E1,-9.980480835E-2,3.231241536E-1,1.260104209E-2,3.384213419E-1
6.376454358E1,-2.138078257E-2,2.296014476E-1,1.923856741E-1,3.003101900E-1
6.377457258E1,1.048765370E-1,5.928608894E-2,1.564270520E-1,1.974420192E-1
6.378460258E1,2.812602822E-1,-1.369400364E-1,3.908542067E-2,3.152579738E-1
6.379463158E1,4.651150149E-1,-2.757494277E-1,-6.300257921E-2,5.443703234E-1
6.380466058E1,5.776364940E-1,-4.070813996E-1,-1.140350309E-1,7.158094533E-1
6.381468958E1,5.615472955E-1,-4.974167883E-1,-8.146603972E-2,7.545830252E-1
6.382471858E1,4.930676293E-1,-5.586190099E-1,1.138987908E-1,7.537531558E-1
6.383474758E1,3.356236003E-1,-5.556761062E-1,3.496678814E-1,7.373511805E-1
6.384477658E1,2.498668738E-1,-4.486124182E-1,4.977287373E-1,7.151366669E-1
6.385480558E1,2.651203591E-1,-3.354085690E-1,5.978041255E-1,7.349540703E-1
6.386483458E1,3.104112835E-1,-2.403462911E-1,7.033568931E-1,8.055013492E-1
6.387486458E1,3.483317927E-1,-1.036237711E-1,7.028446770E-1,7.912417858E-1
6.388489358E1,3.382139169E-1,-3.618900239E-2,6.012279627E-1,6.907773596E-1
6.389492258E1,2.954030889E-1,-1.128571093E-2,5.492514780E-1,6.237527862E-1
6.390495146E1,2.341090661E-1,-3.693978488E-2,5.326681897E-1,5.830154397E-1
6.391498046E1,9.703863680E-2,-8.715742707E-2,4.866962108E-1,5.038711301E-1
6.392500946E1,1.730878159E-2,-1.246877807E-1,3.804844621E-1,4.007680906E-1
6.393503846E1,3.870242804E-2,-1.831786484E-1,3.428164065E-1,3.906089908E-1
6.394506746E1,8.783351138E-2,-2.542661726E-1,2.608393201E-1,3.747041009E-1
6.395509646E1,1.291597313E-1,-2.706483167E-1,1.059959865E-1,3.180690125E-1
6.396512646E1,1.601197149E-1,-2.413520122E-1,2.267433286E-2,2.905223610E-1
6.397515546E1,1.277413429E-1,-2.023528379E-1,3.844632000E-2,2.423688124E-1
6.398518446E1,6.457401842E-2,-1.383521390E-1,9.768504649E-2,1.812553076E-1
6.399521346E1,3.747480512E-3,-4.080070138E-2,1.529877198E-1,1.583792387E-1
6.400524246E1,-3.812516168E-2,3.450851262E-2,1.385389575E-1,1.477748563E-1
6.401527146E1,-7.538478926E-2,1.210303473E-1,8.702761889E-2,1.670479508E-1
6.402530046E1,-1.265673682E-1,1.227365649E-1,4.515804648E-2,1.819967368E-1
6.403532946E1,-9.696379244E-2,8.623122811E-2,5.202764779E-2,1.398022814E-1
6.404535846E1,-7.582508460E-2,2.196798921E-3,1.412359858E-1,1.603180372E-1
6.405538846E1,-1.085482961E-1,-6.101803422E-2,2.112695494E-1,2.452361221E-1
6.406541746E1,-1.078871222E-1,-6.748856306E-2,2.217746571E-1,2.556918767E-1
6.407544646E1,-8.150726259E-2,-4.293610454E-3,1.836496416E-1,2.009702958E-1
6.408547546E1,-3.265172929E-2,5.703900397E-2,1.343125901E-1,1.495307836E-1
6.409550446E1,7.817537293E-2,6.010002136E-2,1.586653662E-1,1.868103314E-1
6.410553346E1,1.178620335E-1,6.054674864E-2,1.531587508E-1,2.025215314E-1
6.411556246E1,8.726662382E-2,1.001329833E-1,1.359933722E-1,1.900954373E-1
6.412559146E1,5.269817725E-2,1.575403619E-1,1.461230886E-1,2.212419954E-1
6.413562046E1,6.147923335E-2,2.487113178E-1,1.256095943E-1,2.853327635E-1
6.414565046E1,9.973551884E-2,3.946122122E-1,5.723459333E-2,4.110252673E-1
6.415567946E1,9.439218700E-2,5.567022926E-1,-9.731871843E-2,5.729731760E-1
6.416570846E1,1.668039595E-1,6.652728081E-1,-3.337529299E-1,7.627597841E-1
6.417573746E1,1.987550461E-1,6.953444535E-1,-5.596180066E-1,9.144286690E-1
6.418576646E1,2.432187358E-1,7.407188469E-1,-8.372385433E-1,1.144022789E0
6.419579546E1,2.248825984E-1,7.863627970E-1,-1.036544105E0,1.320364462E0
6.420582446E1,1.316481601E-1,8.834944046E-1,-1.156950847E0,1.461652784E0
6.421585346E1,8.295883387E-2,1.076289968E0,-1.167715571E0,1.590233291E0
6.422588246E1,6.148201078E-2,1.304403300E0,-1.039415965E0,1.669021736E0
6.423591246E1,4.155119151E-2,1.558905700E0,-9.411929744E-1,1.821471300E0
6.424594146E1,4.088665545E-4,1.941394295E0,-7.796820608E-1,2.092108050E0
6.425597046E1,-1.845343253E-1,2.296854721E0,-6.619074431E-1,2.397439465E0
6.426599946E1,-2.623825465E-1,2.550432091E0,-1.060364200E0,2.774512694E0
6.427602846E1,-3.448239018E-1,2.769284018E0,-1.636421653E0,3.235075474E0
6.428605746E1,-5.419355880E-1,2.856803387E0,-1.516192082E0,3.279307580E0
6.429608646E1,-1.032383519E0,2.873808845E0,-5.656765991E-1,3.105572897E0
6.430611546E1,-1.598032782E0,2.845942769E0,3.781046453E-1,3.285736164E0
6.431614446E1,-1.933856211E0,2.744555558E0,4.097740424E-1,3.382351227E0
6.432617446E1,-1.682716983E0,2.701044087E0,-5.785650319E-1,3.234488074E0
6.433620346E1,-9.990318775E-1,2.737688003E0,-1.307146813E0,3.193999544E0
6.434623246E1,3.864424825E-2,2.450122522E0,-4.960999954E-1,2.500141787E0
6.435626146E1,9.529346220E-1,2.101589878E0,1.374673383E0,2.685980513E0
6.436629046E1,1.354186494E0,1.895803555E0,2.744442122E0,3.599979825E0
6.437631946E1,9.701862471E-1,1.949977423E0,2.117866187E0,3.037931943E0
6.438634846E1,4.128708740E-1,1.880910696E0,1.144290163E0,2.240019505E0
6.439637746E1,1.985550714E-1,1.235921295E0,5.831030560E-1,1.380918078E0
6.440640646E1,4.103809834E-1,2.634357762E-1,-3.429158092E-1,5.961561975E-1
6.441643646E1,7.484760556E-1,-1.190794238E0,-3.479736507E-1,1.448893711E0
6.442646546E1,8.891698582E-1,-2.926263632E0,-5.905565017E-1,3.114867390E0
6.443649446E1,1.062869001E0,-2.847870596E0,-1.489201042E0,3.384933853E0
6.444652346E1,1.998374681E0,-1.916897385E0,-4.632450753E-1,2.807595582E0
6.445655246E1,2.577480726E0,-9.116768146E-1,4.939523131E-1,2.778227924E0
6.446658146E1,1.547308771E0,-1.359898639E-1,-1.199894260E0,1.962754165E0
6.447661046E1,6.194686443E-1,-6.741880578E-1,-1.802538711E0,2.021736071E0
6.448663946E1,1.345099336E0,-2.857340162E0,-1.533552173E0,3.510764488E0
6.449666946E1,1.268493648E0,-4.857304262E0,-2.111640657E0,5.446237884E0
6.450669846E1,3.545250173E-1,-4.970549626E0,-2.421386966E0,5.540321869E0
6.451672746E1,-1.330022290E-1,-4.125535748E0,-1.271322092E0,4.319027051E0
6.452675646E1,-1.319386497E0,-3.558262859E0,-9.917368913E-1,3.922442780E0
6.453678546E1,-2.504644884E0,-3.724919030E0,-1.558846643E0,4.751659777E0
6.454681446E1,-3.080110015E0,-4.311023462E0,-3.001824276E0,6.089577159E0
6.455684346E1,-2.832650878E0,-4.468419397E0,-5.789862068E0,7.843034214E0
6.456687246E1,-2.542496835E0,-4.909407046E0,-7.162629844E0,9.048195068E0
6.457690146E1,-1.945780584E0,-5.770113097E0,-6.338957718E0,8.789917644E0
6.458693146E1,-1.681611128E0,-7.067183404E0,-5.219727552E0,8.945303403E0
6.459696046E1,-1.856452524E0,-8.445718873E0,-4.525735559E0,9.760064837E0
6.460698946E1,-1.296220414E0,-1.021025828E1,-3.178037721E0,1.077169835E1
6.461701846E1,-4.025568241E-1,-1.332449236E1,5.953149658E-1,1.334385808E1
6.462704746E1,4.144339809E-1,-1.759898475E1,3.596307183E0,1.796745517E1
6.463707646E1,8.333764574E-1,-2.047043074E1,5.025962520E0,2.109486549E1
6.464710546E1,5.887798253E-1,-2.292414696E1,2.628381616E0,2.308184493E1
6.465713446E1,-1.330566081E0,-2.484842587E1,-2.712623621E0,2.503144025E1
6.466716346E1,-4.112833841E0,-2.580613197E1,-7.312393409E0,2.713563979E1
6.467719346E1,-4.599133026E0,-2.348196899E1,-6.785632954E0,2.487166474E1
6.468722246E1,-2.787848635E0,-1.803972214E1,-4.408072039E0,1.877857221E1
6.469725146E1,-7.425427397E-1,-1.108496666E1,-2.372980352E0,1.136040894E1
6.470728046E1,4.551479973E-1,-4.370797209E0,-1.296863315E0,4.581799035E0
6.471730946E1,8.098101318E-3,1.423805782E0,-2.160987064E0,2.587885928E0
6.472733846E1,4.477794823E-1,6.608893844E0,-6.040770185E0,8.964869700E0
6.473736746E1,1.700476146E0,1.099356766E1,-1.127311603E1,1.583771745E1
6.474739646E1,2.002402389E-1,1.229134899E1,-1.195851729E1,1.715002892E1
6.475742646E1,-2.439752193E0,1.148338658E1,-9.532858935E0,1.512269677E1
6.476745546E1,-3.310878567E0,1.047272225E1,-4.265710464E0,1.178287376E1
6.477748446E1,-2.937245872E0,9.274614317E0,-9.522015274E-2,9.729077598E0
6.478751346E1,-3.168079036E0,9.298579130E0,3.846415401E-1,9.830984067E0
6.479754246E1,-4.230302650E0,9.575674587E0,-3.181554236E0,1.094126554E1
6.480757146E1,-4.611482638E0,9.744510600E0,-6.451610759E0,1.256361972E1
6.481760046E1,-3.182847056E0,1.026681255E1,-2.816319605E0,1.111168806E1
6.482762946E1,-1.218853418E0,1.048363199E1,1.915677948E-1,1.055598605E1
6.483765846E1,9.851482487E-1,1.039023090E1,2.182451023E0,1.066257510E1
6.484768746E1,2.017070422E0,1.030542289E1,4.241605318E0,1.132526069E1
6.485771746E1,1.917761604E0,1.041759587E1,5.431026045E0,1.190378752E1
6.486774646E1,2.280550637E0,1.081239403E1,6.281179626E0,1.271070389E1
6.487777546E1,2.542461459E0,1.130567683E1,6.133221681E0,1.311102006E1
6.488780446E1,2.306071979E0,1.132977789E1,5.043855000E0,1.261436912E1
6.489783321E1,2.349590613E0,1.112534286E1,4.279992288E0,1.214957463E1
6.490786221E1,2.231496883E0,1.079626624E1,3.710202173E0,1.163204811E1
6.491789121E1,2.235328125E0,1.054209713E1,3.291246833E0,1.126786623E1
6.492792021E1,2.492293811E0,1.044444161E1,3.162900449E0,1.119382992E1
6.493795021E1,2.667853245E0,1.034075878E1,3.136961031E0,1.113055514E1
6.494797921E1,2.825100369E0,1.028003662E1,3.210928601E0,1.113419990E1
6.495800821E1,2.925093604E0,1.015261994E1,3.295626105E0,1.106765629E1
6.496803721E1,3.028941031E0,1.012444922E1,3.300735694E0,1.107130579E1
6.497806621E1,3.127780025E0,1.017110182E1,3.228706768E0,1.112020087E1
6.498809521E1,2.848743001E0,1.020562144E1,2.936339846E0,1.099509606E1
6.499812421E1,2.136832508E0,1.024308455E1,2.626848768E0,1.078828850E1
6.500815321E1,1.485154915E0,1.015389697E1,2.376920206E0,1.053361564E1
6.501818221E1,9.733850395E-1,9.973399272E0,2.227208097E0,1.026531185E1
6.502821221E1,5.986701713E-1,9.833996973E0,2.201076744E0,1.009508005E1
6.503824121E1,3.494427636E-1,9.648137376E0,2.206321988E0,9.903359117E0
6.504827021E1,2.534572104E-1,9.465176829E0,2.246040663E0,9.731316027E0
6.505829921E1,3.505947382E-1,9.390458184E0,2.152919953E0,9.640471249E0
6.506832821E1,6.088566788E-1,9.407647244E0,1.908236635E0,9.618518606E0
6.507835721E1,9.986873303E-1,9.342947218E0,1.217076888E0,9.474667026E0
6.508838621E1,1.490211149E0,9.292450079E0,3.642637011E-1,9.418229440E0
6.509841521E1,1.852387686E0,9.266281450E0,1.682395971E-1,9.451117215E0
6.510844421E1,2.053552370E0,9.148429649E0,7.918825686E-1,9.409459091E0
6.511847421E1,2.083112384E0,9.030952070E0,2.001505426E0,9.481744379E0
6.512850321E1,1.804627921E0,8.721938417E0,2.987302131E0,9.394299639E0
6.513853221E1,1.186745407E0,8.284696494E0,3.462963184E0,9.057409932E0
6.514856121E1,4.654534956E-1,7.887091092E0,3.316414418E0,8.568632181E0
6.515859021E1,-8.030829102E-2,7.765048007E0,1.566422588E0,7.921874759E0
6.516861921E1,-6.553282291E-1,8.165112748E0,-2.385747017E0,8.531723748E0
6.517864821E1,-1.833740477E0,5.884409207E0,-1.320060623E1,1.456862659E1
6.518867721E1,-4.003059969E0,-4.298926157E0,-2.052952972E1,2.135338019E1
